,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
1,32.66666667,38.1,103.2833333,102.1666667,95.95,47.46666667,71.41666667,53.5,20.66666667,53.28333333,146.45,115.2166667
2,99.9,81.91666667,125.8666667,125.3833333,77.76666667,26.23333333,45.81666667,20.83333333,20.25,95.75,109.3333333,141.9833333
3,44.2,61.16666667,97.71666667,126.1333333,118.2333333,31.75,29.86666667,28.8,40.56666667,117.2333333,69.36666667,136.8333333
4,179.6833333,119.1666667,101.9666667,164.2833333,132.0166667,30.68333333,38.86666667,32.03333333,89.6,157.0166667,158.4833333,41.35
5,137.9666667,34.88333333,64.08333333,87.01666667,115.4333333,37.76666667,31.26666667,32.75,68.16666667,68.2,68.75,98.6
6,76.05,98.23333333,118.3833333,82.9,69.75,27.61666667,21.06666667,25.61666667,27,168.8333333,112.1333333,46.78333333
7,44.08333333,42,92.28333333,142.7666667,118.6333333,21.15,40.26666667,41.31666667,29.26666667,151.95,64.96666667,68.26666667
8,55.05,63.2,39.1,145.9333333,94.91666667,86.28333333,37.56666667,78.96666667,70.11666667,104.2,205.95,117.1666667
9,89.58333333,74.26666667,93.06666667,60.08333333,48.53333333,117.4666667,35.2,41.26666667,48.05,98.06666667,45.28333333,73.51666667
10,65.33333333,93.61666667,61.96666667,73.06666667,58.83333333,56.36666667,51.78333333,20.93333333,34.66666667,140.7,68.48333333,79.41666667
11,68.33333333,68.45,145.3333333,89.26666667,69.35,35.51666667,44.46666667,32.36666667,24.2,54.95,162.7166667,81.36666667
12,32.43333333,50.38333333,45.7,70.95,60.41666667,15.06666667,28.73333333,27.21666667,58.48333333,25.86666667,61.36666667,73.18333333
13,75.98333333,89.98333333,102.7666667,87.1,81.55,30.51666667,30.3,25.55,48.05,87.41666667,192.1,139.7
14,147.85,56.9,112.3333333,159.9,87.5,33.9,28.5,40.91666667,48.98333333,90.1,130.6166667,74.46666667
15,37.03333333,51.15,57.45,93.2,91.73333333,57.78333333,58.08333333,29.58333333,11.46666667,76.56666667,135.6833333,73.76666667
16,112.1333333,123.75,152.6666667,130.8833333,132.2333333,84.03333333,31.5,37.78333333,99.86666667,130.6666667,76.63333333,98.03333333
17,194.65,62.08333333,106.25,80.28333333,58.9,79.11666667,18.51666667,9.283333333,52.15,79.13333333,117.5666667,62.91666667
18,21.45,45.75,80.7,64.38333333,155.9333333,43.26666667,47.66666667,53.65,40.16666667,116.2333333,146.7833333,67.98333333
19,145.7,218.2,89.3,113.55,81.33333333,67.53333333,28.7,34.23333333,195.6666667,108.4333333,166.5666667,221.9666667
20,156.8,149.2333333,83.81666667,140.8166667,213.8666667,92.13333333,47.2,32,89.63333333,53.78333333,56.11666667,50.9
21,69.11666667,63.3,45.95,65.26666667,72.98333333,49.96666667,51.66666667,13.6,52.18333333,33.28333333,118.0833333,94.16666667
22,77.9,47.63333333,55.53333333,111.9166667,67.75,64.15,29.6,22.05,41.51666667,105.7833333,89.76666667,72.2
23,18,32.93333333,82.71666667,82.06666667,57.48333333,45.16666667,46.48333333,6.9,65.4,90,100.05,64.61666667
24,62.06666667,26.73333333,65.46666667,103.4166667,75.88333333,34.6,24.06666667,12.2,42.33333333,147.4166667,123.65,75.65
25,71.51666667,90.4,129.0333333,130.4333333,111.0833333,49.36666667,34.51666667,21.55,40.75,131.9666667,93.58333333,170.2166667
26,92.53333333,69.38333333,152.6166667,154,36.76666667,95.65,37.45,27.86666667,26.55,90.85,141.8,109.4833333
27,56.95,28.35,117.8,101.0666667,61.48333333,55.03333333,48.25,43.56666667,14.56666667,177.25,134.2,135.05
28,126.6833333,118.8666667,144.3333333,117.6666667,146.0166667,54.6,25.46666667,35.75,36.05,144.7166667,122.15,145.65
29,125.6,111.6666667,123.6666667,87.16666667,53.18333333,43.25,34.2,26.26666667,30.88333333,102.7,93.6,101.9166667
30,24.18333333,71.76666667,50.76666667,158.4,122.8,59.21666667,88.95,17.06666667,52.75,121.3,232.6333333,110.35
31,82.2,144.92,142.96,164.1166667,100.5833333,57.23333333,99.25,30.01666667,35.78333333,105.3166667,108.8833333,186.4833333
32,175.05,100.0166667,107.16,133.06,44.1,24.1,23.9,27.33333333,9.25,82.74,94.02,66.54
33,49.375,149.65,74.025,74.86666667,146.44,19.74,66.25,36.03333333,20.21666667,81.36666667,100.6666667,67.74
34,102.6166667,37.63333333,119.8833333,61.25,186.5333333,95.83333333,38,22.75,33.51666667,104.5,142.7833333,136.7
35,78.26666667,65.3,92.48333333,61.98333333,43.08333333,42.88333333,46.06666667,21.73333333,9.466666667,64.96666667,90.78333333,8.65
36,41.71666667,29.82,78.22,124.56,52.4,62.5,84.16,15.1,80.54,88.28,89.38,124.36
37,166.2,86.26,199.42,106.4,148.54,75.35,23.15,45.81666667,20.13333333,71.48333333,110.0166667,118.4166667
38,99.52,69.35,82.73333333,91.46666667,85.65,63.6,40.88333333,14.16666667,46.53333333,68.68333333,176.75,56.9
39,49.2,34.81666667,53.36666667,146.6,111.0833333,40.46666667,36.68333333,15.78333333,47.98333333,96.39166667,212.6333333,122.0833333
40,56.96666667,,,,,,,,,,,
