"","año","enero","febrero","marzo","abril","mayo","junio","julio","agosto","septiembre","octubre","noviembre","diciembre"
"1",2021,8.64744965368017,8.53093135853973,8.8441896809237,8.60660045799144,8.41068396768667,8.33,7.97806965502582,8.16335421253546,8.34871794871795,8.54737648688493,8.70990938947572,8.67948717948729
"2",2022,8.63829845990912,8.570984579879,8.60822115654168,8.6085975065078,8.50398251692283,8.33,7.97806965502582,8.16335421253546,8.34871794871795,8.54737648688493,8.70990938947572,8.67948717948729
"3",2023,8.63829845990912,8.570984579879,8.60822115654168,8.60920173772658,8.50398251692283,8.33,7.97806965502582,8.16335421253546,8.34871794871795,8.54737648688493,8.70990938947572,8.67948717948729
"4",2024,8.63829845990912,8.570984579879,8.60822115654168,8.60938455520085,8.50398251692283,8.33,7.97806965502582,8.16335421253546,8.34871794871795,8.54737648688493,8.70990938947572,8.67948717948729
"5",2025,8.63829845990912,8.570984579879,8.60822115654168,8.60943986884214,8.50398251692283,8.33,7.97806965502582,8.16335421253546,8.34871794871795,8.54737648688493,8.70990938947572,8.67948717948729
