,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
1,6.8,77.85,40.48333333,246.2833333,269.45,167.8333333,109.5666667,133.3833333,156.0166667,150.75,68.4,46.36666667
2,43.68333333,73.96666667,85.41666667,235.3166667,169.05,118.8333333,170.3333333,162.95,119.0333333,161.3666667,128.3,63.93333333
3,12.6,36.15,44.76666667,254.25,198,94.41666667,172.1333333,146.55,119.2833333,100.4666667,59.13333333,65.83333333
4,35.35,55.01666667,37.8,119.3666667,165.9833333,169.0333333,150.1833333,138.7,174.1,107.95,137.25,52.15
5,20.63333333,22,86.5,118.05,143.05,129.1166667,122.1833333,124.6666667,130.5166667,155.6833333,122.6166667,59.83333333
6,29.26666667,76.73333333,85.41666667,161.6,132.75,158.4333333,153.0166667,115.1,127.4,205.0666667,109.65,40.66666667
7,15.55,24.16666667,49.4,129.5333333,159.05,119.7666667,203.3166667,124.2833333,136.0666667,232.7,110.5,51.23333333
8,11.21666667,30.8,26.46666667,112.9166667,109.2333333,147.4166667,199.3833333,176.8833333,157.85,132.9833333,158.7166667,70.95
9,26.5,41.75,97,64.53333333,177.1333333,124.7333333,160.55,103.1666667,127.7333333,120.3166667,58.61666667,34.91666667
10,34.21666667,39.8,108.1,177.1833333,174.0666667,136.3666667,131.35,123.0333333,64.85,154.4833333,116.1166667,68.28333333
11,13.1,32.75,101.0666667,93.2,117.7666667,108.6666667,154.0166667,151.9666667,131.4,93.35,130.9666667,48.38333333
12,9.333333333,16.63333333,24.08333333,84.31666667,100.6,111.9333333,183.3,190.4166667,93.25,55.21666667,137.8666667,51.7
13,18.81666667,12.63333333,74.66666667,141.35,214.9833333,121.6833333,130.4,85.08333333,118.4666667,97.3,147.1666667,44.4
14,13.46666667,77.18333333,95.13333333,158.7333333,203.9833333,114.9666667,179.15,174.7833333,130.1666667,123.5833333,104.35,30.25
15,27.81666667,23.71666667,79.46666667,103.25,79.63333333,166.5166667,133.0333333,175.3833333,85.91666667,165.95,58.4,92.46666667
16,49.28333333,71.35,92.23333333,106.7666667,145.1166667,175.0333333,185.7166667,162.1166667,85.65,156.9833333,112.7166667,36.4
17,48.31666667,69.21666667,47.91666667,100.2666667,173.3,115.05,190.6666667,100.6,86.41666667,82.21666667,67,7.066666667
18,13.16666667,45.71666667,85.3,144.6666667,211.8333333,204.8833333,144.0166667,116.6166667,106.8833333,137.3,108.1333333,49.68333333
19,46.01666667,91.66666667,72.55,156.7666667,100.6166667,130.7,157.35,139.8166667,191.7666667,146.4333333,87.05,58.55
20,27.46666667,75.91666667,55.86666667,75.7,152.3666667,136.4666667,121.45,107.5833333,156.9333333,113.3,65.28333333,54.38333333
21,7.816666667,26.85,69.73333333,45,141.05,152.0166667,122.7833333,139,140.1333333,148.5666667,71.06666667,69.75
22,12.7,12.06666667,87.1,147.5666667,146.1,142.55,128.9166667,135.65,101.5166667,79.16666667,60.33333333,48.76666667
23,2.7,19.06666667,68.13333333,132.4833333,122.9,129.6166667,177.0166667,96.81666667,115.3166667,171.0833333,86.31666667,74.9
24,17.86666667,29.68333333,52.21666667,140.8833333,205.05,167.2,124.3833333,161.55,129.1,154.6166667,92.78333333,24.21666667
25,47.01666667,28.01666667,23.23333333,128.8166667,185.8833333,116.85,115.5333333,96.5,106.1,140.2666667,137.0333333,26.93333333
26,47.26666667,4.266666667,127.2833333,147.4666667,199.6166667,178,133.7333333,133.1666667,102.2833333,172.4833333,123.35,48.86666667
27,30.53333333,13.8,60.35,76.58333333,169.1833333,160.7166667,119.95,199.05,107.9833333,172.95,88.26666667,73.88333333
28,34.63333333,33.18333333,43.38333333,98.38333333,187.8333333,146.8666667,117.9833333,156.7,105.85,141.2166667,167.2,30.43333333
29,37.11666667,35.5,118.5333333,99.36666667,99.21666667,143.4333333,158.1333333,129.1166667,80.36666667,116.1333333,77.03333333,27.4
30,1.083333333,24,44.71666667,197.7,191.1166667,155.1833333,234.3833333,120.45,209.8166667,176.2666667,179.6333333,84.81666667
31,25.9,91.05,160.6666667,224.7166667,223.8166667,132.7833333,103.6,121.8166667,93.25,120.75,178.2,68.75
32,29.25,25.38333333,114.1,233.1333333,127.2,129.5333333,149.6333333,152.7,85.64,136.28,56.4,24.78333333
33,6.4,57.7,38.4,124.9333333,160.68,73.61666667,119.74,134.55,111.1166667,101.6666667,146.86,41.23333333
34,17.9,75.33333333,49.8,118.3833333,123.68,203.44,153.5666667,149.38,111.05,169.0666667,97.23333333,40.6
35,23.96666667,59.14,82.25,188.28,106.9,189.8,179.5,151.8833333,76.5,94.1,125.8,31.36
36,16.12,27.03333333,42.7,169.9,173.76,122.26,151.4,136.2833333,106,98.48333333,186.1166667,76.26666667
37,39.76666667,14.35,135.0666667,125.25,175.2166667,187.85,192.3,106.0333333,123.25,80.38333333,132.4166667,35.24
38,48.54,38.95,130.9666667,177.35,176.9,175.6666667,192.7833333,140.2,108.4,228.15,87.6,3.42
39,31.38,45.3,96.825,164.875,174.85,115.7,98.5,92.575,86.175,93.66666667,121.9,42.8
40,27.36666667,,,,,,,,,,,
