,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
1,12.8,13.34444444,13.54444444,13.42222222,13.37777778,13.06666667,12.55555556,12.67777778,12.78888889,12.96666667,13.42222222,13.02222222
2,12.88888889,13.25555556,13.5,13.41111111,13.36666667,13.26666667,12.66666667,12.63333333,13.06666667,12.91111111,13.13333333,13.23333333
3,13.73333333,13.93333333,14.04444444,14,14.2,13.5,13.4,13.14444444,13.32222222,13.13333333,13.25555556,12.84444444
4,12.68888889,12.84444444,13.25555556,13.22222222,13.33333333,12.68888889,12.36666667,12.77777778,12.38888889,12.81111111,12.72222222,12.85555556
5,12.63333333,12.44444444,13.71111111,13.58888889,13.41111111,12.91111111,12.51111111,12.71111111,12.84444444,13.05555556,12.82222222,12.91111111
6,13.12222222,12.8,13.04444444,13.84444444,13.64444444,13.24444444,12.57777778,13.1,13.21111111,13.34444444,13.55555556,13.28888889
7,13.5,13.71111111,14.13333333,14.36666667,14.34444444,14.51111111,14.41111111,14.07777778,14.15555556,14.2,14.26666667,13.96666667
8,14.01111111,14.03333333,13.94444444,14.03333333,13.92222222,13.46666667,13.14444444,13.08888889,13.23333333,13.27777778,13.31111111,12.97777778
9,13.01111111,12.83333333,12.88888889,13.71111111,13.37777778,13.21111111,12.7,12.95555556,12.9,13.27777778,13.45555556,13.01111111
10,13.21111111,13.4,13.77777778,13.67777778,13.91111111,13.75555556,13.25555556,13.35555556,13.63333333,13.51111111,13.88888889,13.57777778
11,13.64444444,14,13.8,13.88888889,14.17777778,14.02222222,13.5,13.33333333,13.78888889,13.41111111,13.54444444,13.8
12,13.75555556,13.94444444,14.47777778,14.78888889,14.43333333,14.27777778,13.34444444,13.78888889,13.65555556,13.82222222,13.8,13.75555556
13,13.67777778,13.81111111,13.9,14.07777778,14.06666667,13.91111111,13.45555556,13.52222222,13.53333333,13.38888889,13.54444444,13.8
14,13.31111111,13.44444444,13.77777778,13.84444444,13.91111111,13.62222222,13.24444444,13.18888889,13.42222222,13.44444444,13.38888889,13.6
