,p,q,d,s,t,AIC,BIC,HQIC,LLF,MAE,MSE,SSE
0,0,0,0,0,8,4345.412127016381,4353.349542136352,4348.558248675792,-2170.7060635081907,47.22367985557395,3887.3336211824885,1519947.445882353
1,0,0,0,0,9,4345.412127016381,4353.349542136352,4348.558248675792,-2170.7060635081907,47.22367985557395,3887.3336211824885,1519947.445882353
2,0,0,0,0,10,4345.412127016381,4353.349542136352,4348.558248675792,-2170.7060635081907,47.22367985557395,3887.3336211824885,1519947.445882353
3,0,0,0,0,11,4345.412127016381,4353.349542136352,4348.558248675792,-2170.7060635081907,47.22367985557395,3887.3336211824885,1519947.445882353
4,0,0,0,0,12,4345.412127016381,4353.349542136352,4348.558248675792,-2170.7060635081907,47.22367985557395,3887.3336211824885,1519947.445882353
5,0,0,0,1,8,4336.861537330702,4348.767660010658,4341.580719819818,-2165.430768665351,46.692080917957725,3782.2809142844712,1478871.8374852282
6,0,0,0,1,9,4347.402187299826,4359.308309979782,4352.1213697889425,-2170.701093649913,47.1981882784066,3887.2327414891297,1519908.0019222498
7,0,0,0,1,10,4343.869200744544,4355.7753234245,4348.58838323366,-2168.934600372272,46.93681074331135,3851.872822769516,1506082.2737028808
8,0,0,0,1,11,4306.439741910176,4318.345864590132,4311.158924399292,-2150.219870955088,44.30485457559051,3496.8177879641494,1367255.7550939824
9,0,0,0,1,12,4278.354584003291,4290.260706683247,4283.073766492407,-2136.1772920016456,42.380523567675205,3251.4173796534624,1271304.1954445038
10,0,0,0,2,8,4313.5246951483405,4329.399525388282,4319.816938467162,-2152.7623475741702,44.87416597282656,3541.0915344434666,1384566.7899673954
11,0,0,0,2,9,4307.671669820584,4323.546500060525,4313.963913139405,-2149.835834910292,44.332861606701236,3485.2234628985343,1362722.373993327
12,0,0,0,2,10,4333.593738273246,4349.468568513188,4339.885981592068,-2162.796869136623,46.37937154084755,3729.441883144227,1458211.7763093929
13,0,0,0,2,11,4306.6969490914,4322.5717793313415,4312.989192410221,-2149.3484745457,44.195538481543,3480.7756161168186,1360983.2659016761
14,0,0,0,2,12,4251.575868431266,4267.450698671208,4257.868111750087,-2121.787934215633,40.27253337276292,3013.997637479166,1178473.0762543539
15,0,0,0,3,8,4271.9505238151705,4291.794061615097,4279.815827963697,-2130.9752619075853,41.65822872544109,3157.3190590049703,1234511.7520709434
16,0,0,0,3,9,4308.056316563214,4327.899854363141,4315.921620711741,-2149.028158281607,44.489743692530475,3470.4324493007734,1356939.0876766024
17,0,0,0,3,10,4294.562704689153,4314.40624248908,4302.42800883768,-2142.2813523445766,43.978849855560625,3346.2102451772535,1308368.205864306
18,0,0,0,3,11,4299.044909152297,4318.888446952224,4306.910213300824,-2144.5224545761484,43.01300514356882,3392.2909863239884,1326385.7756526794
19,0,0,0,3,12,4243.439618332568,4263.283156132495,4251.304922481095,-2116.719809166284,39.42067899239241,2934.5884552056605,1147424.0859854133
20,0,0,0,4,8,4264.587859119917,4288.40010447983,4274.026224098149,-2126.2939295599585,40.77625899407206,3080.1405044099106,1204334.937224275
21,0,0,0,4,9,4281.098646253727,4304.910891613639,4290.537011231959,-2134.5493231268633,41.91171081299705,3212.8856854597243,1256238.3030147522
22,0,0,0,4,10,4282.1690389725245,4305.981284332437,4291.607403950757,-2135.0845194862623,43.509330324853785,3219.9745708368687,1259010.0571972157
23,0,0,0,4,11,4294.159994081821,4317.972239441734,4303.598359060054,-2141.0799970409107,42.64374031630215,3329.4688173695395,1301822.30759149
24,0,0,0,4,12,4233.019927879485,4256.832173239398,4242.458292857717,-2110.5099639397426,38.63407366921081,2837.9214931098027,1109627.3038059329
25,0,0,1,0,8,4247.574317175962,4259.480439855918,4252.293499665078,-2120.787158587981,41.64866482315686,3011.4797550264534,1177488.5842153432
26,0,0,1,0,9,4247.574317175962,4259.480439855918,4252.293499665078,-2120.787158587981,41.64866482315686,3011.4797550264534,1177488.5842153432
27,0,0,1,0,10,4247.574317175962,4259.480439855918,4252.293499665078,-2120.787158587981,41.64866482315686,3011.4797550264534,1177488.5842153432
28,0,0,1,0,11,4247.574317175962,4259.480439855918,4252.293499665078,-2120.787158587981,41.64866482315686,3011.4797550264534,1177488.5842153432
29,0,0,1,0,12,4247.574317175962,4259.480439855918,4252.293499665078,-2120.787158587981,41.64866482315686,3011.4797550264534,1177488.5842153432
30,0,0,1,1,8,4241.8966475412635,4257.771477781205,4248.188890860085,-2116.9483237706318,41.05542849089734,2952.2884909190925,1154344.7999493652
31,0,0,1,1,9,4248.722788814326,4264.597619054268,4255.0150321331475,-2120.361394407163,41.748038872711405,3004.8779211028855,1174907.2671512282
32,0,0,1,1,10,4249.542921915392,4265.417752155334,4255.8351652342135,-2120.771460957696,41.64381358445689,3011.234152288777,1177392.5535449118
33,0,0,1,1,11,4223.124363816023,4238.999194055965,4229.4166071348445,-2107.5621819080116,39.81718838792926,2812.875225076952,1099834.2130050883
34,0,0,1,1,12,4221.782680559129,4237.657510799071,4228.074923877951,-2106.8913402795647,39.87403989631886,2802.3630225714714,1095723.9418254453
35,0,0,1,2,8,4226.730664086424,4246.574201886351,4234.595968234951,-2108.365332043212,39.73798641885076,2823.5938732778973,1104025.2044516578
36,0,0,1,2,9,4234.474230380836,4254.317768180763,4242.339534529363,-2112.237115190418,40.735887146256665,2879.9343306708865,1126054.3232923166
37,0,0,1,2,10,4247.67926956213,4267.5228073620565,4255.544573710657,-2118.839634781065,41.60024059608626,2980.875367067321,1165522.2685233224
38,0,0,1,2,11,4224.668904455908,4244.512442255835,4232.534208604435,-2107.334452227954,39.687389462623344,2809.500912798602,1098514.8569042534
39,0,0,1,2,12,4200.990895837417,4220.834433637344,4208.856199985944,-2095.4954479187086,37.98795057058204,2639.022468568982,1031857.785210472
40,0,0,1,3,8,4206.747635057998,4230.559880417911,4216.18600003623,-2097.373817528999,38.39308197655341,2664.6385783134047,1041873.6841205412
