;p;q;d;s;t;AIC;BIC;HQIC;LLF;MAE;MSE;SSE
0;0;0;0;0;8;1009.0794061270469;1017.3806116639395;1012.3456064796275;-502.53970306352346;0.5557507920410756;0.49914900823327785;234.1008848614073
1;0;0;0;0;9;1009.0794061270469;1017.3806116639395;1012.3456064796275;-502.53970306352346;0.5557507920410756;0.49914900823327785;234.1008848614073
2;0;0;0;0;10;1009.0794061270469;1017.3806116639395;1012.3456064796275;-502.53970306352346;0.5557507920410756;0.49914900823327785;234.1008848614073
3;0;0;0;0;11;1009.0794061270469;1017.3806116639395;1012.3456064796275;-502.53970306352346;0.5557507920410756;0.49914900823327785;234.1008848614073
4;0;0;0;0;12;1009.0794061270469;1017.3806116639395;1012.3456064796275;-502.53970306352346;0.5557507920410756;0.49914900823327785;234.1008848614073
5;0;0;0;1;8;869.5993130697908;882.0511213751297;874.4986135986616;-431.7996565348954;0.46228721470277917;0.36771257617433317;172.45719822576226
6;0;0;0;1;9;888.2834863111623;900.7352946165012;893.182786840033;-441.14174315558114;0.46805187317130975;0.3826396283577953;179.457985699806
7;0;0;0;1;10;902.4257770189354;914.8775853242743;907.3250775478061;-448.2128885094677;0.47618981150940437;0.39447896360986695;185.0106339330276
8;0;0;0;1;11;911.6633214254678;924.1151297308066;916.5626219543385;-452.8316607127339;0.4839638648694047;0.4023203831217976;188.68825968412307
9;0;0;0;1;12;902.5452760629362;914.9970843682751;907.4445765918069;-448.2726380314681;0.4772540010172097;0.3943821470825947;184.96522698173692
10;0;0;0;2;8;870.5643563743206;887.1667674481057;877.0967570794816;-431.2821781871603;0.46235951891482324;0.3668790343835016;172.06626712586225
11;0;0;0;2;9;890.2838899473676;906.8863010211527;896.8162906525286;-441.1419449736838;0.46806108035348604;0.3826395553954555;179.45795148046864
12;0;0;0;2;10;901.810089181672;918.4125002554571;908.3424898868329;-446.905044590836;0.4774012669831175;0.39224585032667475;183.96330380321047
13;0;0;0;2;11;907.1949659619979;923.797377035783;913.7273666671589;-449.59748298099896;0.48252975926546854;0.39667987402617727;186.04286091827714
14;0;0;0;2;12;894.652393988392;911.2548050621771;901.1847946935529;-443.326196994196;0.471103540568954;0.38589265619642543;180.98365575612354
15;0;0;0;3;8;855.1887554180737;875.9417692603051;863.354256299525;-422.59437770903685;0.45295551771666676;0.3536957391257195;165.88330164996245
16;0;0;0;3;9;867.6172164108434;888.3702302530749;875.7827172922947;-428.8086082054217;0.4568868022779995;0.36280996301961305;170.15787265619852
17;0;0;0;3;10;900.8976039593367;921.6506178015682;909.063104840788;-445.44880197966836;0.47518157074506534;0.3900054411189478;182.91255188478652
18;0;0;0;3;11;912.4030406017009;933.1560544439324;920.5685414831522;-451.20152030085046;0.4806551575409434;0.39953752266757286;187.38309813109169
19;0;0;0;3;12;875.8215226358218;896.5745364780532;883.9870235172731;-432.9107613179109;0.4608683203520788;0.36941124317783713;173.25387305040562
20;0;0;0;4;8;885.8780073649777;910.7816239756554;895.6766084227193;-436.9390036824889;0.4665178656120344;0.37510505742434314;175.92427193201692
21;0;0;0;4;9;941.1838953783179;966.0875119889955;950.9824964360594;-464.5919476891589;0.4923286939237168;0.4124630090441614;193.4451512417117
22;0;0;0;4;10;895.288185791127;920.1918024018047;905.0867868488685;-441.6440928955635;0.47063695597796146;0.38217587789296853;179.24048673180224
23;0;0;0;4;11;976.43421089547;1001.3378275061476;986.2328119532115;-482.217105447735;0.5288675167656272;0.45591669833718745;213.82493152014092
24;0;0;0;4;12;971.4866186163683;996.390235227046;981.2852196741098;-479.74330930818417;0.5230589868974999;0.45069448609495555;211.37571397853415
25;0;0;1;0;8;763.9811170602911;776.43292536563;768.8804175891619;-378.99055853014556;0.4086406523050144;0.2946762326811622;138.20315312746507
26;0;0;1;0;9;763.9811170602911;776.43292536563;768.8804175891619;-378.99055853014556;0.4086406523050144;0.2946762326811622;138.20315312746507
27;0;0;1;0;10;763.9811170602911;776.43292536563;768.8804175891619;-378.99055853014556;0.4086406523050144;0.2946762326811622;138.20315312746507
28;0;0;1;0;11;763.9811170602911;776.43292536563;768.8804175891619;-378.99055853014556;0.4086406523050144;0.2946762326811622;138.20315312746507
29;0;0;1;0;12;763.9811170602911;776.43292536563;768.8804175891619;-378.99055853014556;0.4086406523050144;0.2946762326811622;138.20315312746507
30;0;0;1;1;8;695.5223750337857;712.1247861075708;702.0547757389467;-343.76118751689285;0.37151137122782735;0.2531436065031163;118.72435144996155
31;0;0;1;1;9;716.3327883271802;732.9351994009653;722.8651890323412;-354.1663941635901;0.38349470664256796;0.26467322324371734;124.13174170130344
32;0;0;1;1;10;711.2959118633298;727.8983229371149;717.8283125684908;-351.6479559316649;0.3789355068445882;0.2617960209507245;122.78233382588981
33;0;0;1;1;11;730.6121801231421;747.2145911969272;737.1445808283031;-361.30609006157107;0.3901462109719527;0.27293098849579134;128.00463360452613
34;0;0;1;1;12;707.2152689096181;723.8176799834032;713.747669614779;-349.60763445480904;0.3786726869705687;0.25939834997123284;121.65782613650819
35;0;0;1;2;8;696.7145397373436;717.467553579575;704.8800406187949;-343.3572698686718;0.37117702999853025;0.25269416196728944;118.51356196265874
36;0;0;1;2;9;718.048628691841;738.8016425340725;726.2141295732923;-354.0243143459205;0.38345394235791014;0.2645084878676683;124.05448080993642
