;p;q;d;s;t;AIC;BIC;HQIC;LLF;MAE;MSE;SSE
0;0;0;0;0;8;4742.440090969799;4750.7412965066915;4745.706291322379;-2369.2200454848994;28.939941844607354;1429.9670909188264;670654.5656409296
1;0;0;0;0;9;4742.440090969799;4750.7412965066915;4745.706291322379;-2369.2200454848994;28.939941844607354;1429.9670909188264;670654.5656409296
2;0;0;0;0;10;4742.440090969799;4750.7412965066915;4745.706291322379;-2369.2200454848994;28.939941844607354;1429.9670909188264;670654.5656409296
3;0;0;0;0;11;4742.440090969799;4750.7412965066915;4745.706291322379;-2369.2200454848994;28.939941844607354;1429.9670909188264;670654.5656409296
4;0;0;0;0;12;4742.440090969799;4750.7412965066915;4745.706291322379;-2369.2200454848994;28.939941844607354;1429.9670909188264;670654.5656409296
5;0;0;0;1;8;4737.129179719594;4749.580988024933;4742.028480248464;-2365.564589859797;28.896401210444612;1408.5077415344579;660590.1307796608
6;0;0;0;1;9;4723.379893216686;4735.831701522025;4728.279193745557;-2358.689946608343;28.228014329091014;1368.9436776745376;642034.5848293582
7;0;0;0;1;10;4737.786759021774;4750.238567327113;4742.686059550644;-2365.893379510887;28.659654078063927;1410.380156179658;661468.2932482596
8;0;0;0;1;11;4717.737561606691;4730.18936991203;4722.636862135561;-2355.8687808033455;28.216153899972028;1353.0986709182612;634603.2766606645
9;0;0;0;1;12;4645.076149391709;4657.527957697048;4649.975449920579;-2319.5380746958544;26.022116588793484;1165.064184243492;546415.1024101977
10;0;0;0;2;8;4729.207627407238;4745.810038481023;4735.740028112399;-2360.603813703619;28.58801904181592;1380.2014868256056;647314.497321209
11;0;0;0;2;9;4717.383453754546;4733.985864828332;4723.915854459708;-2354.691726877273;28.05617396632374;1346.73584701314;631619.1122491627
12;0;0;0;2;10;4725.963876456259;4742.566287530044;4732.49627716142;-2358.9819382281294;28.66987647184129;1370.9722566490825;642985.9883684197
13;0;0;0;2;11;4698.248636868464;4714.851047942249;4704.781037573625;-2345.124318434232;27.74178827264835;1294.0085270486165;606889.9991858011
14;0;0;0;2;12;4611.690089822681;4628.292500896467;4618.222490527843;-2301.8450449113407;25.364703233218087;1083.8150196094168;508309.24419681646
15;0;0;0;3;8;4656.6340039554;4677.387017797631;4664.799504836851;-2323.3170019777;26.39176315843707;1183.8969936586873;555247.6900259244
16;0;0;0;3;9;4702.836065343344;4723.589079185575;4711.001566224795;-2346.418032671672;27.75164712791187;1301.410117001428;610361.3448736698
17;0;0;0;3;10;4719.071180936708;4739.824194778939;4727.236681818159;-2354.535590468354;28.575399266563664;1346.1140633479426;631327.4957101851
18;0;0;0;3;11;4693.835230304603;4714.588244146835;4702.0007311860545;-2341.9176151523016;27.55297752765272;1276.973642565768;598900.6383633452
19;0;0;0;3;12;4594.299672684765;4615.052686526997;4602.465173566216;-2292.1498363423825;24.928280091233503;1041.3795069930313;488406.98877973174
20;0;0;0;4;8;4658.14812477807;4683.051741388748;4667.946725835812;-2323.074062389035;26.391976935336043;1182.7541915642923;554711.7158436531
21;0;0;0;4;9;4650.7285092437405;4675.6321258544185;4660.527110301482;-2319.3642546218703;26.34658878860502;1163.9165974005016;545876.8841808352
22;0;0;0;4;10;4714.996044794043;4739.899661404721;4724.7946458517845;-2351.4980223970215;28.367351522095333;1329.0927890662658;623344.5180720787
23;0;0;0;4;11;4689.2675086699155;4714.1711252805935;4699.066109727657;-2338.6337543349578;27.411577479481934;1259.527246514844;590718.2786154618
24;0;0;0;4;12;4589.942220498144;4614.845837108822;4599.740821555885;-2288.971110249072;24.6997890100997;1027.7243601782752;482002.72492361104
25;0;0;1;0;8;4688.241243012899;4700.693051318238;4693.140543541769;-2341.1206215064494;27.664778691809207;1269.0864466460303;595201.5434769882
26;0;0;1;0;9;4688.241243012899;4700.693051318238;4693.140543541769;-2341.1206215064494;27.664778691809207;1269.0864466460303;595201.5434769882
27;0;0;1;0;10;4688.241243012899;4700.693051318238;4693.140543541769;-2341.1206215064494;27.664778691809207;1269.0864466460303;595201.5434769882
28;0;0;1;0;11;4688.241243012899;4700.693051318238;4693.140543541769;-2341.1206215064494;27.664778691809207;1269.0864466460303;595201.5434769882
29;0;0;1;0;12;4688.241243012899;4700.693051318238;4693.140543541769;-2341.1206215064494;27.664778691809207;1269.0864466460303;595201.5434769882
30;0;0;1;1;8;4684.783989937941;4701.386401011727;4691.316390643103;-2338.3919949689707;27.641379320782605;1254.761693627862;588483.2343114673
31;0;0;1;1;9;4680.664396111335;4697.26680718512;4687.196796816496;-2336.3321980556675;27.21975389720856;1244.0050183910969;583438.3536254244
32;0;0;1;1;10;4682.14018514242;4698.742596216205;4688.672585847581;-2337.07009257121;27.315943549912046;1247.8517765485317;585242.4832012614
33;0;0;1;1;11;4676.060089941197;4692.662501014982;4682.592490646358;-2334.0300449705983;27.230039119579715;1232.1544573490166;577880.4404966888
34;0;0;1;1;12;4622.3178298089315;4638.920240882717;4628.850230514093;-2307.1589149044657;25.424217733857535;1102.9203861633634;517269.66111061745
35;0;0;1;2;8;4680.59717471064;4701.350188552871;4688.762675592091;-2335.29858735532;27.36788852083884;1238.8579989003817;581024.4014842791
36;0;0;1;2;9;4676.66177711672;4697.414790958952;4684.827277998172;-2333.33088855836;27.245252779689146;1228.7530379713146;576285.1748085466
37;0;0;1;2;10;4675.671895600397;4696.424909442629;4683.837396481848;-2332.8359478001985;27.168810496480255;1226.1943271262421;575085.1394222076
38;0;0;1;2;11;4664.297523252923;4685.050537095155;4672.463024134375;-2327.1487616264617;26.861953656860724;1197.3762564434905;561569.4642719971
39;0;0;1;2;12;4591.699056295351;4612.452070137582;4599.864557176802;-2290.8495281476753;24.825920565134375;1031.5824450770447;483812.1667411339
40;0;0;1;3;8;4627.80536942116;4652.708986031838;4637.603970478902;-2307.90268471058;25.69551132066845;1106.384316115086;518894.24425797537
41;0;0;1;3;9;4664.549832555449;4689.453449166127;4674.3484336131905;-2326.2749162777245;26.96720934428128;1193.2784841155524;559647.609050194
42;0;0;1;3;10;4671.474519429434;4696.378136040112;4681.273120487175;-2329.737259714717;27.125627405667693;1210.532030253049;567739.52218868
43;0;0;1;3;11;4662.1810111039795;4687.0846277146575;4671.979612161721;-2325.0905055519897;26.741315601288296;1187.2053546699549;556799.3113402089
44;0;0;1;3;12;4576.195857613205;4601.099474223883;4585.994458670946;-2282.0979288066023;24.41104485904305;994.9725786908322;466642.13940600026
45;0;0;1;4;8;4629.737433018455;4658.791652397579;4641.169134252486;-2307.8687165092274;25.7006473613687;1106.2391382138924;518826.1558223155
46;0;0;1;4;9;4624.267125062892;4653.321344442016;4635.6988262969235;-2305.133562531446;25.5647776289793;1093.353017526436;512782.5652198985
47;0;0;1;4;10;4672.559519019518;4701.613738398642;4683.99122025355;-2329.279759509759;27.08765047413949;1208.2105732686027;566650.7588629747
48;0;0;1;4;11;4659.826560944295;4688.8807803234195;4671.258262178327;-2322.9132804721476;26.761413165630124;1176.4163405809345;551739.2637324582
49;0;0;1;4;12;4572.209930394475;4601.2641497735995;4583.641631628507;-2279.1049651972376;24.203387784607905;982.7157375899155;460893.6809296704
50;0;0;2;0;8;4688.822049688837;4705.424460762622;4695.354450393998;-2340.4110248444185;27.644976622563657;1265.385598556574;593465.8457230332
51;0;0;2;0;9;4688.822049688837;4705.424460762622;4695.354450393998;-2340.4110248444185;27.644976622563657;1265.385598556574;593465.8457230332
52;0;0;2;0;10;4688.822049688837;4705.424460762622;4695.354450393998;-2340.4110248444185;27.644976622563657;1265.385598556574;593465.8457230332
53;0;0;2;0;11;4688.822049688837;4705.424460762622;4695.354450393998;-2340.4110248444185;27.644976622563657;1265.385598556574;593465.8457230332
54;0;0;2;0;12;4688.822049688837;4705.424460762622;4695.354450393998;-2340.4110248444185;27.644976622563657;1265.385598556574;593465.8457230332
55;0;0;2;1;8;4685.345819840835;4706.098833683067;4693.511320722287;-2337.6729099204176;27.62039211708222;1251.0568703584925;586745.672198133
56;0;0;2;1;9;4681.635023148624;4702.388036990856;4689.800524030075;-2335.817511574312;27.238284711826356;1241.3643638016965;582199.8866229957
57;0;0;2;1;10;4681.136765101039;4701.88977894327;4689.30226598249;-2335.5683825505193;27.301464903259703;1240.2079225736823;581657.5156870569
58;0;0;2;1;11;4677.919425145457;4698.672438987689;4686.084926026909;-2333.9597125727287;27.217791734229223;1231.7892169632785;577709.1427557776
59;0;0;2;1;12;4619.388218393904;4640.141232236136;4627.553719275355;-2304.694109196952;25.27415860548035;1092.499179364092;512382.1151217592
60;0;0;2;2;8;4681.912049868448;4706.815666479126;4691.710650926189;-2334.956024934224;27.392195526717334;1237.096720642738;580198.3619814442
61;0;0;2;2;9;4677.303803236577;4702.207419847255;4687.102404294318;-2332.6519016182883;27.225756422710138;1225.3599346611518;574693.8093560801
62;0;0;2;2;10;4675.344941079695;4700.248557690373;4685.143542137436;-2331.6724705398474;27.141831187411327;1220.3892429822502;572362.5549586753
63;0;0;2;2;11;4665.815589721859;4690.719206332537;4675.614190779601;-2326.9077948609297;26.83788208847726;1196.238722622747;561035.9609100684
