;p;q;d;s;t;AIC;BIC;HQIC;LLF;MAE;MSE;SSE
0;0;0;0;0;8;5108.871793268629;5117.172998805521;5112.137993621209;-2552.4358966343143;46.43600015457286;3123.5047852241487;1464923.7442701256
1;0;0;0;0;9;5108.871793268629;5117.172998805521;5112.137993621209;-2552.4358966343143;46.43600015457286;3123.5047852241487;1464923.7442701256
2;0;0;0;0;10;5108.871793268629;5117.172998805521;5112.137993621209;-2552.4358966343143;46.43600015457286;3123.5047852241487;1464923.7442701256
3;0;0;0;0;11;5108.871793268629;5117.172998805521;5112.137993621209;-2552.4358966343143;46.43600015457286;3123.5047852241487;1464923.7442701256
4;0;0;0;0;12;5108.871793268629;5117.172998805521;5112.137993621209;-2552.4358966343143;46.43600015457286;3123.5047852241487;1464923.7442701256
5;0;0;0;1;8;5058.046018863388;5070.497827168727;5062.945319392258;-2526.023009431694;43.4022292430398;2800.6058911895548;1313484.1629679012
6;0;0;0;1;9;5105.901223049386;5118.353031354725;5110.800523578257;-2549.950611524693;46.237434663321956;3091.5061816080174;1449916.39917416
7;0;0;0;1;10;5093.035549480072;5105.487357785411;5097.934850008944;-2543.517774740036;45.34163295976919;3010.172976165202;1411771.1258214796
8;0;0;0;1;11;4983.796203766378;4996.248012071717;4988.695504295249;-2488.898101883189;39.83177945345338;2403.675353950913;1127323.7410029783
9;0;0;0;1;12;4825.508891326959;4837.960699632298;4830.4081918558295;-2409.7544456634796;32.85399573305968;1747.5050163077467;819579.8526483332
10;0;0;0;2;8;4951.612403280782;4968.214814354567;4958.144803985943;-2471.806201640391;38.01219855919149;2245.887840411748;1053321.3971531098
11;0;0;0;2;9;5020.580767703261;5037.183178777046;5027.113168408422;-2506.2903838516304;40.78139454654125;2585.00191046852;1212365.8960097358
12;0;0;0;2;10;5027.292955701276;5043.895366775061;5033.825356406437;-2509.646477850638;42.20813538261573;2620.2078601208095;1228877.4863966596
13;0;0;0;2;11;4982.284107091375;4998.88651816516;4988.816507796536;-2487.1420535456873;39.90134286196187;2386.434677199062;1119237.8636063603
14;0;0;0;2;12;4776.655286164025;4793.25769723781;4783.187686869186;-2384.3276430820124;31.207868662132384;1579.150420509009;740621.5472187253
15;0;0;0;3;8;4832.166367739438;4852.91938158167;4840.3318686208895;-2411.083183869719;33.09820263516745;1765.6702750198497;828099.3589843095
16;0;0;0;3;9;4996.3169162188615;5017.069930061093;5004.482417100313;-2493.1584581094307;39.724435257345085;2451.691992577066;1149843.5445186438
17;0;0;0;3;10;4990.399481100379;5011.15249494261;4998.56498198183;-2490.1997405501893;40.13196533045514;2426.673525488681;1138109.8834541915
18;0;0;0;3;11;4967.020004894496;4987.773018736728;4975.185505775948;-2478.510002447248;38.92352839631376;2306.252122529972;1081632.2454665569
19;0;0;0;3;12;4729.08084242835;4749.833856270581;4737.246343309801;-2359.540421214175;29.30520597340086;1432.160455908672;671683.2538211672
