,p,q,d,s,t,AIC,BIC,HQIC,LLF,MAE,MSE,SSE
0,0,0,0,0,8,1005.1515843843378,1013.4655423555089,1008.4219293156582,-500.5757921921689,0.5352754235566961,0.48831567796610165,230.48499999999999
1,0,0,0,0,9,1005.1515843843378,1013.4655423555089,1008.4219293156582,-500.5757921921689,0.5352754235566961,0.48831567796610165,230.48499999999999
2,0,0,0,0,10,1005.1515843843378,1013.4655423555089,1008.4219293156582,-500.5757921921689,0.5352754235566961,0.48831567796610165,230.48499999999999
3,0,0,0,0,11,1005.1515843843378,1013.4655423555089,1008.4219293156582,-500.5757921921689,0.5352754235566961,0.48831567796610165,230.48499999999999
4,0,0,0,0,12,1005.1515843843378,1013.4655423555089,1008.4219293156582,-500.5757921921689,0.5352754235566961,0.48831567796610165,230.48499999999999
5,0,0,0,1,8,992.6738430956395,1005.1447800523962,997.5793604926203,-493.33692154781977,0.5270586689784997,0.47410783674807905,223.77889894509332
6,0,0,0,1,9,993.8376805301386,1006.3086174868953,998.7431979271194,-493.9188402650693,0.5269147966591512,0.47525842495563014,224.32197657905743
7,0,0,0,1,10,986.8207593325627,999.2916962893194,991.7262767295434,-490.41037966628136,0.5208585401183873,0.468554634622887,221.15778754200267
8,0,0,0,1,11,983.4344921608221,995.9054291175787,988.3400095578028,-488.71724608041103,0.5173888451952122,0.4653857725434432,219.66208464050519
9,0,0,0,1,12,983.6848671842386,996.1558041409952,988.5903845812193,-488.8424335921193,0.5180328664769646,0.46627619348962274,220.08236332710194
10,0,0,0,2,8,1058.0290409878714,1074.6569569302137,1064.5697308505123,-525.0145204939357,0.5673316058295322,0.5459212910650152,257.67484938268717
11,0,0,0,2,9,1164.153150592118,1180.7810665344603,1170.6938404547589,-578.076575296059,0.6354312293249432,0.6774995942071826,319.7798084657902
12,0,0,0,2,10,1074.2246160572472,1090.8525319995895,1080.765305919888,-533.1123080286236,0.5642531226095221,0.5618387076148739,265.1878699942205
13,0,0,0,2,11,,,,,,,
14,0,0,0,2,12,1151.229478212278,1167.8573941546204,1157.770168074919,-571.614739106139,0.6050492601650033,0.6491251973051224,306.3870931280178
15,0,0,0,3,8,,,,,,,
16,0,0,0,3,9,1163.0613243253845,1183.8462192533123,1171.2371866536855,-576.5306621626922,0.6104071021106228,0.6293918600478848,297.07295794260165
17,0,0,0,3,10,1143.2328526499618,1164.0177475778896,1151.4087149782629,-566.6164263249809,0.6002249214755765,0.6159848389107778,290.7448439658871
18,0,0,0,3,11,1117.709999501749,1138.4948944296768,1125.88586183005,-553.8549997508745,0.5795209789737872,0.577416683860019,272.54067478192894
19,0,0,0,3,12,1089.9313548269772,1110.716249754905,1098.1072171552782,-539.9656774134886,0.5528804556522362,0.5372878243154527,253.5998530768937
20,0,0,0,4,8,1125.5411152734794,1150.4829891869927,1135.3521500674408,-556.7705576367397,0.5955195024473722,0.5874194456469257,277.26197834534895
