,p,q,d,s,t,AIC,BIC,HQIC,LLF,MAE,MSE,SSE
91,0,0,3,3,9,1151.058568903491,1184.3482274770518,1164.1509329374562,-567.5292844517455,0.5805601686403491,0.5411001159653238,256.4814549675635
92,0,0,3,3,10,1939.3317565174466,1972.6214150910073,1952.4241205514118,-961.6658782587233,1.8579043722407134,50.68788586940913,24026.05790209993
93,0,0,3,3,11,1254.9753313500037,1288.2649899235644,1268.0676953839688,-619.4876656750018,0.6466470283450099,0.6375284173738675,302.1884698352132
94,0,0,3,3,12,1942.523796723137,1975.8134552966976,1955.616160757102,-963.2618983615685,1.4807016816274874,12.74823044800986,6042.661232356673
95,0,0,3,4,8,1941.312179131084,1978.7630450263396,1956.0410886692948,-961.656089565542,1.2866389154193298,2.7297990572173445,1293.9247531210212
96,0,0,3,4,9,1599.2662095489577,1636.7170754442134,1613.9951190871686,-790.6331047744789,0.8839373184367452,1.3155329861357365,623.5626354283391
97,0,0,3,4,10,2039.134239903202,2076.585105798458,2053.8631494414126,-1010.567119951601,1.7915000014431777,22.4738034355648,10652.582828457715
98,0,0,3,4,11,1161.2835747981135,1198.7344406933692,1176.0124843363244,-571.6417873990567,1.062334964232439,13.26382502477198,6287.053061741919
99,0,0,3,4,12,1679.863544838945,1717.3144107342007,1694.592454377156,-830.9317724194725,0.9744793830332363,1.5628179079829951,740.7756883839397
100,0,0,4,0,8,395.44143844649886,420.40868237666933,405.26071147197274,-191.72071922324943,0.2910941581037643,0.13147543705917147,62.31935716604728
101,0,0,4,0,9,395.44143844649886,420.40868237666933,405.26071147197274,-191.72071922324943,0.2910941581037643,0.13147543705917147,62.31935716604728
102,0,0,4,0,10,395.44143844649886,420.40868237666933,405.26071147197274,-191.72071922324943,0.2910941581037643,0.13147543705917147,62.31935716604728
103,0,0,4,0,11,395.44143844649886,420.40868237666933,405.26071147197274,-191.72071922324943,0.2910941581037643,0.13147543705917147,62.31935716604728
104,0,0,4,0,12,395.44143844649886,420.40868237666933,405.26071147197274,-191.72071922324943,0.2910941581037643,0.13147543705917147,62.31935716604728
105,0,0,4,1,8,1312.7315051015266,1341.8599563533921,1324.1873236312463,-649.3657525507633,0.7680051732045271,1.4902919567211756,706.3983874858372
106,0,0,4,1,9,1053.3977214713334,1082.526172723199,1064.853540001053,-519.6988607356667,0.5563665669192966,0.49086026785456016,232.66776696306152
107,0,0,4,1,10,1574.0697401001191,1603.1981913519846,1585.5255586298388,-780.0348700500596,0.9281753366306685,1.380643496642405,654.4250174085
108,0,0,4,1,11,2537.5117232525117,2566.6401745043772,2548.9675417822314,-1261.7558616262559,2.648519731136784,11.597369288021548,5497.153042522214
109,0,0,4,1,12,2123.047430019036,2152.1758812709013,2134.5032485487554,-1054.523715009518,1.6417237488749457,4.283657505802458,2030.4536577503652
110,0,0,4,2,8,1300.3697365206895,1333.6593950942502,1313.4621005546546,-642.1848682603447,1.4034290372486269,110.33228982338444,52297.50537628423
111,0,0,4,2,9,2351.7289906091546,2385.0186491827153,2364.82135464312,-1167.8644953045773,17.385255391405572,45262.81614390428,21454574.85221063
112,0,0,4,2,10,1202.412240714537,1235.7018992880976,1215.504604748502,-593.2061203572684,0.6683721097260447,1.7148186568046142,812.8240433253872
113,0,0,4,2,11,2074.5675931160877,2107.8572516896484,2087.659957150053,-1029.2837965580438,4.243714810006675,1158.134846961874,548955.9174599283
114,0,0,4,2,12,2368.1307367211994,2401.42039529476,2381.2231007551645,-1176.0653683605997,4.054138928744341,685.4121947427328,324885.3803080554
115,0,0,4,3,8,934.3743226554208,971.8251885506764,949.1032321936316,-458.1871613277104,0.5191607808774416,0.8204854252262331,388.9100915572345
116,0,0,4,3,9,1975.7617626119331,2013.2126285071888,1990.490672150144,-978.8808813059666,1.4916727615330136,19.82195814625403,9395.60816132441
117,0,0,4,3,10,1648.6243605817604,1686.075226477016,1663.3532701199713,-815.3121802908802,1.0962076060261754,3.553340693008522,1684.2834884860395
118,0,0,4,3,11,1807.776642197999,1845.2275080932548,1822.50555173621,-894.8883210989995,1.1990035239768837,3.2617818980931674,1546.0846196961613
119,0,0,4,3,12,1899.6079667918566,1937.0588326871123,1914.3368763300675,-940.8039833959283,1.6704128001981842,28.640147612169894,13575.42996816853
120,0,0,4,4,8,1124.7286477917148,1166.3407210086657,1141.0941028341713,-552.3643238958574,0.5311135165811162,0.4511198727023047,213.83081966089242
121,0,0,4,4,9,1873.089655051349,1914.7017282682998,1889.4551100938054,-926.5448275256745,1.404350416292736,13.480083738008952,6389.559691816244
122,0,0,4,4,10,1139.0228774448829,1180.6349506618337,1155.3883324873393,-559.5114387224414,0.5565698063384933,0.4997191705331056,236.86688683269205
123,0,0,4,4,11,1331.3994546190866,1373.0115278360374,1347.764909661543,-655.6997273095433,0.6260163807377098,0.6024663512199729,285.5690504782672
124,0,0,4,4,12,1912.9566995050936,1954.5687727220445,1929.32215454755,-946.4783497525468,1.3531557413136792,5.837644407641573,2767.0434492221057
125,0,1,0,0,8,421.10479178908304,429.4229825660669,424.37651144605906,-208.55239589454152,0.32328167617926085,0.6479328065609473,307.120150309889
126,0,1,0,0,9,421.10479178908304,429.4229825660669,424.37651144605906,-208.55239589454152,0.32328167617926085,0.6479328065609473,307.120150309889
127,0,1,0,0,10,421.10479178908304,429.4229825660669,424.37651144605906,-208.55239589454152,0.32328167617926085,0.6479328065609473,307.120150309889
128,0,1,0,0,11,421.10479178908304,429.4229825660669,424.37651144605906,-208.55239589454152,0.32328167617926085,0.6479328065609473,307.120150309889
129,0,1,0,0,12,421.10479178908304,429.4229825660669,424.37651144605906,-208.55239589454152,0.32328167617926085,0.6479328065609473,307.120150309889
130,0,1,0,1,8,423.10033808618454,435.5776242516603,428.00791757164853,-208.55016904309227,0.3233801525070797,0.6479313723374844,307.11947048796765
131,0,1,0,1,9,422.8760576094088,435.3533437748846,427.7836370948728,-208.4380288047044,0.3241268374556444,0.6478642832542738,307.08767026252576
132,0,1,0,1,10,420.3406940068845,432.8179801723603,425.2482734923485,-207.17034700344226,0.3252212898979863,0.6471229550345715,306.7362806863869
133,0,1,0,1,11,423.06694651050816,435.54423267598395,427.97452599597216,-208.53347325525408,0.3232747812217615,0.6479213587912251,307.1147240670407
134,0,1,0,1,12,408.1421683286095,420.6194544940853,413.0497478140735,-201.07108416430475,0.3214724105686867,0.6436291131686055,305.080199641919
135,0,1,0,2,8,424.5687604030469,441.20514195701463,431.1121997169989,-208.28438020152345,0.3243378715923539,0.6477774192176434,307.04649670916297
136,0,1,0,2,9,405.36389819311796,422.0002797470857,411.90733750706994,-198.68194909655898,0.32052715889584565,0.6422458431596687,304.42452965768297
137,0,1,0,2,10,421.9581818390614,438.59456339302915,428.5016211530134,-206.9790909195307,0.3244974968418583,0.6470072989306815,306.68145969314304
138,0,1,0,2,11,422.44536151241454,439.0817430663823,428.9888008263665,-207.22268075620727,0.3258145492146313,0.6471403211942383,306.74451224606895
139,0,1,0,2,12,406.4328017603584,423.06918331432615,412.9762410743104,-199.2164008801792,0.31974376108347485,0.6425469956638211,304.5672759446512
140,0,1,0,3,8,420.16028637849746,440.95576332095715,428.3395855209374,-205.08014318924873,0.3221338021723344,0.6458591973246915,306.1372595319038
141,0,1,0,3,9,407.36379617326236,428.15927311572204,415.5430953157023,-198.68189808663118,0.32052609748338107,0.6422461772779869,304.42468802976583
142,0,1,0,3,10,417.7920103308535,438.5874872733132,425.97130947329345,-203.89600516542674,0.32248361240371193,0.6452045516141683,305.8269574651158
143,0,1,0,3,11,420.34552861996207,441.14100556242175,428.524827762402,-205.17276430998103,0.32569026155346664,0.645932865740819,306.1721783611482
144,0,1,0,3,12,403.414516012321,424.20999295478066,411.59381515476093,-196.7072580061605,0.31803427159512526,0.6411322034924545,303.89666445542343
145,0,1,0,4,8,420.87764264896765,445.83221497991923,430.69280161989565,-204.43882132448383,0.32148026109197175,0.6454757546825778,305.95550771954186
146,0,1,0,4,9,405.49328469873785,430.44785702968943,415.30844366966585,-196.74664234936893,0.3187388035376668,0.6411559796881748,303.90793437219486
147,0,1,0,4,10,419.7133493941818,444.6679217251334,429.5285083651098,-203.8566746970909,0.3224767031298871,0.6451795866086703,305.8151240525097
148,0,1,0,4,11,418.5875532379719,443.5421255689235,428.4027122088999,-203.29377661898596,0.32380092959240064,0.6448502186214641,305.65900362657396
149,0,1,0,4,12,400.6177056685681,425.57227799951966,410.4328646394961,-194.30885283428404,0.3153078751763017,0.6398210852386393,303.27519440311505
150,0,1,1,0,8,385.0358718767762,397.513158042252,389.9434513622402,-189.5179359383881,0.3161663015042921,0.637051855340206,301.96257943125767
151,0,1,1,0,9,385.0358718767762,397.513158042252,389.9434513622402,-189.5179359383881,0.3161663015042921,0.637051855340206,301.96257943125767
152,0,1,1,0,10,385.0358718767762,397.513158042252,389.9434513622402,-189.5179359383881,0.3161663015042921,0.637051855340206,301.96257943125767
153,0,1,1,0,11,385.0358718767762,397.513158042252,389.9434513622402,-189.5179359383881,0.3161663015042921,0.637051855340206,301.96257943125767
154,0,1,1,0,12,385.0358718767762,397.513158042252,389.9434513622402,-189.5179359383881,0.3161663015042921,0.637051855340206,301.96257943125767
155,0,1,1,1,8,385.79173451759266,402.4281160715604,392.33517383154464,-188.89586725879633,0.3159995996800026,0.6367171259721558,301.80391771080184
156,0,1,1,1,9,386.99452556521186,403.6309071191796,393.53796487916384,-189.49726278260593,0.31620940485319166,0.6370400954934811,301.95700526391005
157,0,1,1,1,10,382.38847087887063,399.0248524328384,388.9319101928226,-187.19423543943532,0.31532543728744866,0.635795208593826,301.3669288734735
158,0,1,1,1,11,381.8788201764589,398.5152017304266,388.42225949041085,-186.93941008822944,0.3145503158066132,0.6356566455802196,301.3012500050241
159,0,1,1,1,12,357.06130173339113,373.69768328735887,363.6047410473431,-174.53065086669557,0.30671506634505963,0.6291825828987643,298.23254429401425
160,0,1,1,2,8,384.667374671598,405.4628516140577,392.84667381403796,-187.333687335799,0.31558663436773254,0.6358783735879884,301.4063490807065
161,0,1,1,2,9,343.81193680556646,364.60741374802615,351.9912359480064,-166.90596840278323,0.3014117090748518,0.6253121697810471,296.3979684762163
162,0,1,1,2,10,383.4137740549928,404.2092509974525,391.5930731974328,-186.7068870274964,0.31607770551337644,0.6355378657516131,301.2449483662646
163,0,1,1,2,11,380.463753329508,401.2592302719677,388.64305247194795,-185.231876664754,0.3148249655838,0.6347273239424132,300.86075154870383
164,0,1,1,2,12,346.75715783861904,367.5526347810787,354.936456981059,-168.37857891930952,0.30397987498178874,0.6260171058673888,296.7321081811423
165,0,1,1,3,8,367.32894571965437,392.28351805060595,377.14410469058237,-177.66447285982719,0.3114954233605672,0.6306676535625461,298.93646778864684
166,0,1,1,3,9,345.8102796738399,370.76485200479146,355.6254386447679,-166.90513983691994,0.3013896517880129,0.6253119951574729,296.3978857046422
167,0,1,1,3,10,361.9272244159612,386.88179674691276,371.7423833868892,-174.9636122079806,0.3086060583889128,0.6293218864098301,298.2985741582595
168,0,1,1,3,11,379.01101351246564,403.9655858434172,388.82617248339363,-183.50550675623282,0.31419487286066794,0.6338039097800025,300.42305323572117
