;p;q;d;s;t;AIC;BIC;HQIC;LLF;MAE;MSE;SSE
0;0;0;0;0;8;5152.649867178193;5160.9510727150855;5155.916067530773;-2574.3249335890964;47.49768936311437;3429.1044751579193;1608249.998849064
1;0;0;0;0;9;5152.649867178193;5160.9510727150855;5155.916067530773;-2574.3249335890964;47.49768936311437;3429.1044751579193;1608249.998849064
2;0;0;0;0;10;5152.649867178193;5160.9510727150855;5155.916067530773;-2574.3249335890964;47.49768936311437;3429.1044751579193;1608249.998849064
3;0;0;0;0;11;5152.649867178193;5160.9510727150855;5155.916067530773;-2574.3249335890964;47.49768936311437;3429.1044751579193;1608249.998849064
4;0;0;0;0;12;5152.649867178193;5160.9510727150855;5155.916067530773;-2574.3249335890964;47.49768936311437;3429.1044751579193;1608249.998849064
5;0;0;0;1;8;5122.173768894941;5134.62557720028;5127.073069423812;-2558.0868844474703;46.18782584012281;3203.204170669611;1502302.7560440474
6;0;0;0;1;9;5134.707811179828;5147.159619485167;5139.607111708699;-2564.353905589914;46.58774584674618;3288.2323791511258;1542180.985821878
7;0;0;0;1;10;5154.446985363054;5166.898793668393;5159.346285891925;-2574.223492681527;47.44553138477175;3427.637580275505;1607562.025149212
8;0;0;0;1;11;5077.449026651699;5089.900834957038;5082.348327180569;-2535.7245133258493;43.540956892232046;2914.2580927605372;1366787.045504692
9;0;0;0;1;12;4937.9074981552;4950.359306460539;4942.806798684071;-2465.9537490776;37.4454295855681;2181.593605066439;1023167.40077616
10;0;0;0;2;8;5064.209683755533;5080.812094829318;5070.742084460694;-2528.1048418777664;43.002915023621156;2823.2875310370896;1324121.852056395
11;0;0;0;2;9;5123.786850891591;5140.389261965376;5130.319251596752;-2557.8934254457954;45.706525345928995;3199.888333786837;1500747.6285460265
12;0;0;0;2;10;5117.162187079506;5133.764598153291;5123.694587784667;-2554.581093539753;45.970262142943405;3154.469330026644;1479446.115782496
13;0;0;0;2;11;5065.40051039676;5082.0029214705455;5071.9329111019215;-2528.70025519838;42.95242231229824;2828.4551570893627;1326545.4686749112
14;0;0;0;2;12;4894.260838424298;4910.863249498083;4900.793239129459;-2443.130419212149;35.24585871234911;1982.9749173103367;930015.2362185479
15;0;0;0;3;8;4953.899799175325;4974.652813017557;4962.065300056776;-2471.9498995876625;37.78849183607386;2229.6479820099203;1045704.9035626526
16;0;0;0;3;9;5078.778145557324;5099.531159399556;5086.943646438775;-2534.389072778662;43.35892298255005;2897.1485236115213;1358762.6575738036
17;0;0;0;3;10;5114.6813238678515;5135.434337710083;5122.846824749303;-2552.3406619339257;45.79108363016813;3124.686198217879;1465477.826964185
18;0;0;0;3;11;5056.458144086684;5077.211157928916;5064.6236449681355;-2523.229072043342;42.50586624908715;2763.3174383029095;1295995.8785640646
19;0;0;0;3;12;4861.665748211601;4882.418762053832;4869.831249093052;-2425.8328741058003;33.87999757243048;1841.411131171363;863621.8205193692
20;0;0;0;4;8;4946.992036297309;4971.895652907987;4956.79063735505;-2467.4960181486545;37.20841313456248;2187.2109590082123;1025801.9397748515
21;0;0;0;4;9;4952.746043171418;4977.649659782096;4962.5446442291595;-2470.373021585709;37.32080021248258;2219.711318369094;1041044.6083151051
22;0;0;0;4;10;5041.785877589935;5066.689494200613;5051.584478647676;-2514.8929387949674;41.5233005326441;2666.7858236159677;1250722.551275889
23;0;0;0;4;11;5043.123161209085;5068.026777819763;5052.921762266827;-2515.5615806045425;41.51380062957122;2675.1785123476147;1254658.7222910314
24;0;0;0;4;12;4837.608898506524;4862.512515117202;4847.407499564266;-2412.804449253262;32.75694988003919;1745.576786939848;818675.5130747887
25;0;0;1;0;8;5043.7507369909945;5056.2025452963335;5048.650037519865;-2518.8753684954972;42.75194771708797;2710.9722804349235;1271445.9995239791
26;0;0;1;0;9;5043.7507369909945;5056.2025452963335;5048.650037519865;-2518.8753684954972;42.75194771708797;2710.9722804349235;1271445.9995239791
27;0;0;1;0;10;5043.7507369909945;5056.2025452963335;5048.650037519865;-2518.8753684954972;42.75194771708797;2710.9722804349235;1271445.9995239791
28;0;0;1;0;11;5043.7507369909945;5056.2025452963335;5048.650037519865;-2518.8753684954972;42.75194771708797;2710.9722804349235;1271445.9995239791
29;0;0;1;0;12;5043.7507369909945;5056.2025452963335;5048.650037519865;-2518.8753684954972;42.75194771708797;2710.9722804349235;1271445.9995239791
30;0;0;1;1;8;5029.576593331401;5046.179004405187;5036.108994036563;-2510.7882966657007;41.940943993491715;2620.288572923303;1228915.3407010292
31;0;0;1;1;9;5035.927774262102;5052.530185335887;5042.460174967263;-2513.963887131051;41.83559266509085;2655.391702556344;1245378.7084989254
32;0;0;1;1;10;5045.568100248323;5062.170511322109;5052.100500953485;-2518.7840501241617;42.79170192127072;2709.9315010881405;1270957.874010338
33;0;0;1;1;11;5012.930538292203;5029.532949365988;5019.462938997364;-2502.4652691461015;41.0431899031695;2529.2136049444503;1186201.1807189472
34;0;0;1;1;12;4910.1288563009275;4926.731267374713;4916.661257006089;-2451.0644281504638;36.62952065535641;2041.3115890417362;957375.1352605743
35;0;0;1;2;8;5003.6574931666255;5024.410507008857;5011.822994048077;-2496.8287465833127;40.506596830229;2470.0472221349637;1158452.147181298
36;0;0;1;2;9;5034.215663732328;5054.9686775745595;5042.381164613779;-2512.107831866164;41.606101900260924;2634.6016184072523;1235628.1590330014
37;0;0;1;2;10;5023.734360594626;5044.487374436858;5031.899861476078;-2506.867180297313;42.02497345044178;2576.2721655197097;1208271.6456287438
38;0;0;1;2;11;5007.99028937058;5028.743303212812;5016.155790252032;-2498.99514468529;40.804282228278126;2492.009367857337;1168752.393525091
39;0;0;1;2;12;4872.200078612642;4892.9530924548735;4880.365579494093;-2431.100039306321;34.653738477236416;1877.3557788842907;880479.8602967323
40;0;0;1;3;8;4924.394840935904;4949.298457546582;4934.193441993645;-2456.197420467952;36.78024348081305;2080.1943624791365;975611.1560027151
41;0;0;1;3;9;5018.393460520019;5043.297077130697;5028.192061577761;-2503.1967302600096;40.439830510415355;2536.2319848353336;1189492.8008877714
42;0;0;1;3;10;5025.013463931849;5049.917080542527;5034.812064989591;-2506.5067319659247;41.98496393555418;2572.302011837707;1206409.6435518847
43;0;0;1;3;11;5006.425548578796;5031.329165189474;5016.224149636538;-2497.212774289398;40.655656466273555;2472.97928715816;1159827.285677177
44;0;0;1;3;12;4845.7345816539055;4870.6381982645835;4855.533182711647;-2416.8672908269527;33.41520277440912;1768.5153395837672;829433.6942647868
45;0;0;1;4;8;4920.01064641821;4949.064865797334;4931.442347652242;-2453.005323209105;36.38232184283039;2051.5128765979252;962159.539124427
46;0;0;1;4;9;4933.128569058179;4962.182788437303;4944.560270292211;-2459.5642845290895;36.7214083242953;2113.901429009712;991419.7702055549
47;0;0;1;4;10;4993.401192840971;5022.455412220095;5004.8328940750025;-2489.7005964204855;39.84495980007695;2394.19677880436;1122878.2892592447
48;0;0;1;4;11;4995.400414173294;5024.454633552418;5006.832115407326;-2490.700207086647;39.66656492859834;2405.6251222145543;1128238.182318626
49;0;0;1;4;12;4824.600732683228;4853.654952062352;4836.032433917259;-2405.300366341614;32.41680672686086;1682.7356709504254;789203.0296757495
50;0;0;2;0;8;5029.189363674948;5045.791774748734;5035.72176438011;-2510.594681837474;41.76446416285635;2618.961355271246;1228292.8756222143
51;0;0;2;0;9;5029.189363674948;5045.791774748734;5035.72176438011;-2510.594681837474;41.76446416285635;2618.961355271246;1228292.8756222143
52;0;0;2;0;10;5029.189363674948;5045.791774748734;5035.72176438011;-2510.594681837474;41.76446416285635;2618.961355271246;1228292.8756222143
