,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
1,21.20857143,46.04571429,32.12857143,209.3342857,224.1057143,98.84571429,71.05142857,80.05714286,75.78,120.9685714,98.62857143,40.02285714
2,48.14857143,73.55142857,103.84,187.8257143,135.0171429,56.28857143,59.73428571,63.7,67.08285714,130.8514286,85.22571429,47.56285714
3,9.597142857,35.35142857,61.98285714,159.0657143,120.38,47.56285714,63.01714286,59.67142857,33.16,88.38285714,51.57714286,55.70571429
4,42.49714286,57.66,53.90571429,77.08285714,103.0314286,91.08571429,100.3114286,101.2028571,115.6628571,75.16,92.08857143,28.13142857
5,22.67714286,13.64857143,55.37714286,90.71142857,100.9057143,70.76,68.5,67.91142857,104.7485714,130.2342857,85.97428571,49.46
6,20.43714286,87.03142857,66.98857143,127.0657143,77.01428571,89.00285714,62.33823529,42.20285714,74.14285714,213.86,92.83142857,16.40571429
7,11.76285714,24.54,48.69714286,81.63714286,133.8571429,60.48,99.09714286,67.96285714,66.98571429,182.8,76.74,32.49142857
8,14.84285714,45.80285714,25.44571429,99.78,73.72857143,101.08,84.64285714,76.36285714,128.7028571,132.3857143,150.54,62.54857143
9,24.24857143,41.94285714,116.5714286,57.38285714,108.7542857,57.35142857,60.38857143,49.13142857,72.43142857,86.44571429,70.78571429,35.82857143
10,23.62571429,45.42857143,93.17142857,179.0571429,98.82,48.52,62.13428571,44.67714286,35.73142857,138.5971429,89.49714286,61.10857143
11,10.26285714,19.53428571,112.2542857,91.44285714,121.3085714,50.18,66.23714286,56.70285714,66.33142857,65.55428571,122.4,34.09714286
12,17.46857143,29.06857143,45.13428571,83.53142857,73.51142857,39.16571429,62.57142857,59.61714286,71.06285714,25.96857143,134.5142857,42.22857143
13,28.12,33.46,67.63428571,119.7257143,166.4342857,57.55142857,84.34857143,38.40857143,56.83142857,70.68285714,137.2457143,31.53428571
14,39.51428571,75.69714286,99.77714286,117.5971429,107.8657143,75.43428571,68.21714286,60.38857143,72.22571429,150.0371429,114.84,11.19714286
15,10.28571429,33.57714286,104.86,91.81428571,78.21142857,106.0057143,75.88285714,91.83142857,51.78285714,100.9885714,71.39714286,88.41714286
16,50.6,52.80285714,103.1942857,89.15428571,112.9342857,83.41714286,104.1057143,78.11714286,51.89428571,120.44,74.54,49.28285714
17,65.60285714,28.72,47.49714286,85.64571429,72.76285714,52.86571429,79.13142857,41.31714286,55.15714286,66.53428571,75.67142857,11.09428571
18,10.70571429,36.42571429,77.54571429,112.5142857,184.0742857,99.10571429,109.4857143,89.29142857,59.66571429,113.0828571,74.62285714,70.97142857
19,46.92,108.3171429,76.92857143,108.4542857,62.66285714,94.18857143,63.84857143,50.43714286,153.4657143,129.4057143,101.9714286,70.97714286
20,33.23714286,74.69714286,96.22285714,73.12857143,105.7285714,89.74,76.99142857,69.46571429,115.2228571,116.3257143,68.87142857,29.83142857
21,10.06,29.32,67.64571429,33.70857143,97.24,66.46285714,54.62571429,55.86,104.0942857,85.48857143,79.81142857,71.61428571
22,6.588571429,27.96285714,97.6,137.6714286,111.5485714,95.38285714,61.51142857,63.86,63.94285714,75.32941176,58.47352941,36.58
23,7.542857143,35.39428571,88.64571429,114.3371429,75.54571429,79.35428571,87.70285714,43.66857143,82.99714286,171.8028571,120.1971429,49.63142857
24,18.80857143,31.45588235,49.99428571,156.5542857,152.3657143,58.73428571,77.80571429,66.62,85.99142857,137.6285714,99.08285714,36.24285714
25,33.98571429,43.38571429,37.95428571,101.1771429,119.2114286,73.82,57.82285714,67.76285714,78.21142857,143.2114286,114.2171429,51.77714286
26,61.94,18.36470588,141.3257143,170.2028571,112.7742857,122.2285714,65.07714286,62.99428571,61.31176471,139.3558824,122.8542857,56.26857143
27,17.26,16.60571429,69.95142857,111.1028571,113.3885714,70.54857143,67.08285714,116.0142857,50.31714286,183.0228571,89.37428571,73.18
28,41.67428571,33.26285714,67.23142857,92.22857143,147.0457143,87.62,80.44,107.0885714,69.48,105.3142857,167.5971429,43.55714286
29,52.71428571,48.79142857,102.8342857,93.64857143,76.87714286,83.69142857,44,70.39142857,41.59714286,95.15428571,56.32,29.20571429
30,4.691428571,23.51714286,46.42571429,189.3857143,167.6114286,92.24571429,188.9428571,51.93428571,80.35142857,127.0542857,155.2028571,71.14
31,26.82058824,102.5342857,143.1085714,244.3257143,187.4142857,72.23142857,77.85882353,72.23714286,79.60857143,169.4294118,184.4205882,101.3823529
32,52.15,34.00606061,100.5352941,255.3428571,54.2,59.61818182,82.84545455,68.28709677,34.89354839,113.446875,55.90294118,31.05294118
33,7.114705882,67.27647059,62.12424242,108.5454545,120.0419355,40.74242424,76.925,79.65,45.66666667,102.40625,118.7848485,44.35757576
34,19.69411765,61.04545455,67.73235294,84.45294118,85.06,59.66470588,59.86060606,44.27714286,44.78857143,105.1457143,104.8457143,61.51428571
35,30.30285714,36.75151515,74.91212121,77.50857143,40.96470588,94.74705882,68.57058824,58.74285714,35.66875,46.45588235,65.42647059,13.93235294
36,11.77058824,15.20588235,53.14545455,151.4705882,102.4176471,53.51142857,81.54571429,48.89714286,72.08235294,119.7030303,155.1147059,80.74705882
37,57.82857143,49.97714286,151.1828571,83.87142857,134.7228571,131.7285714,72.34,55.38181818,51.97352941,73.75882353,97.00588235,49.15
38,49.37352941,28.47647059,85.07941176,172.4882353,133.7151515,71.96969697,73,47.81818182,50.06969697,166.6878788,101.3794118,6.832352941
39,20.8,33.21470588,117.9,126.121875,117.74375,63.61875,43.29375,55.25862069,63.43793103,90.36206897,104.4132,41.82916667
40,20.18636364,,,,,,,,,,,
