,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
1,29.54615385,68.00769231,104.4461538,288.8461538,395.2615385,262.9153846,185.0692308,221.3307692,235.1230769,341.6076923,221.2615385,104.4
2,119,166.2615385,138.7461538,333.8692308,327.4615385,148.6076923,131.0230769,145.0923077,226,300.4230769,160.4384615,88.45384615
3,46.18461538,58.23076923,120.7769231,267.9230769,261.4846154,107.8538462,212.7,155.9230769,242.7769231,221.0923077,180.9461538,195.4923077
4,105.1769231,136.1230769,85.96923077,226.8846154,299.1230769,247.2076923,193.5923077,195.3846154,293.3076923,321.2846154,201.5615385,83.67692308
5,37.57692308,78.87692308,132.8692308,169.9384615,230.2384615,129.7076923,157.9230769,274.3538462,327.3692308,260.0307692,195.4692308,115.9615385
6,99.19230769,199.7076923,160.4923077,367.6615385,258.3538462,215.7769231,82.40769231,219.7230769,173.5076923,318.1153846,177.9615385,52.99230769
7,53.65384615,89.75384615,103.8153846,272.6692308,271.9538462,96.61538462,268.3846154,149.5076923,291.0230769,376.5846154,163.6307692,106.7307692
8,49.46153846,92.53076923,80.33076923,210.5769231,243.4769231,244.7153846,206.9153846,433.7076923,382.3,300.9769231,368.4846154,214.3
9,127.0538462,93.03846154,196.9461538,163.6153846,231.6384615,232.8307692,126,253.5615385,329.2,323.9307692,157.5307692,94.91538462
10,87.52307692,102.3615385,110.4307692,268.8307692,217.1076923,157,220.6692308,151.7076923,229.7615385,394.4769231,169,97.75384615
11,40.68461538,53.21538462,182.1769231,178.1538462,237.7153846,184.9,171.4307692,91.9,176.1384615,247.4846154,224.0307692,110.7538462
12,26.86923077,69.36923077,68.91538462,143.1692308,263.1230769,109.1,157.1692308,215.7153846,248.5076923,142.1923077,213.2615385,151.9230769
13,108.0769231,41.22307692,139.4615385,204.7307692,286.9461538,92.43846154,185.2769231,196.5230769,331.2615385,222.8692308,274.5307692,112.8307692
14,63.06923077,103.8769231,134.9,263.8076923,224.2923077,163.2769231,130.8307692,214.4769231,181.2923077,273.3384615,212.8384615,62.52307692
15,20.87692308,22.2,174.7153846,194.6153846,258.1923077,257.9076923,270.0769231,301.1307692,177.1307692,229.4307692,120.5076923,200.2692308
16,102.8846154,143.9923077,193.4692308,224.2230769,366.8153846,253.5923077,248.9538462,244.2846154,195.3,259.6461538,139.8615385,97.85384615
17,122.2384615,135.2076923,160.3230769,183.0769231,129.5230769,227.2923077,70.23846154,38.65384615,211.5,176.0076923,196.9923077,27.74615385
18,31.29230769,68.92307692,154.8384615,225.2230769,295.5615385,206.5538462,295.6230769,218.7384615,303.6384615,286.0153846,236.3307692,212.1923077
19,164.9,283.0846154,199.3846154,278.9615385,289.7230769,265.3615385,154.9538462,179.0153846,363.8846154,306.0769231,242.5923077,218.3769231
20,112.6846154,142.9076923,137.3538462,215.6538462,339.1384615,316.2,279.6230769,256.9923077,360.2461538,236.6,142.4307692,144.0615385
21,82.06153846,67.65384615,177.5461538,149.8923077,254.7307692,190.7769231,218.6307692,49.64615385,236.3615385,250.1230769,193.6923077,137.0230769
22,50.96153846,73.06923077,175.2692308,291.0461538,247.8384615,159.3461538,148.0615385,117.7076923,164.0769231,258.7846154,143.7,144.8615385
23,22.4,101.0153846,178.9692308,250.3153846,275.5307692,275.7769231,112.8692308,157.6384615,212.5538462,301.8230769,210.1923077,108.0153846
24,84.73076923,107.8846154,129.8615385,225.7769231,268.7538462,95.38461538,291.7230769,161.2384615,265.7230769,285.2,270.4615385,103.8153846
25,101.8461538,59.98461538,145.4076923,224.6307692,335.3461538,228.9692308,163.3769231,148.2923077,209.0461538,341.2846154,246.8,115.6230769
26,97.71538462,70.50769231,218.4384615,331.8846154,298.4692308,198.5846154,126.2615385,191.2538462,239.2307692,271.2153846,287.1384615,143.8153846
27,71.91538462,18.88461538,198.0307692,320.1384615,414.4,143.3769231,215.2923077,292.2615385,259.8076923,363.7538462,175.5307692,151.4692308
28,78.34615385,163.3538462,223.8692308,205.6769231,327.4923077,273.6692308,280.3,327.6153846,211.8923077,302.9153846,310.3538462,80.05384615
29,152.3615385,120.0076923,186.2384615,197.1692308,206.6615385,243.3846154,158.1230769,181.6384615,115.2076923,226.0923077,183.3923077,70.83076923
30,31.13076923,45.06153846,124.2307692,229.3923077,342.4923077,311.6384615,332.2769231,244.2923077,396.1769231,299.1692308,303.7692308,193.3461538
31,74.91538462,150.8923077,249.1230769,486.3153846,236.1153846,231.9,218.2692308,194,212.5769231,307.3846154,277.5076923,203.6923077
32,122.8923077,65.01538462,155,342.4076923,283.0230769,149.3769231,100.9153846,227.9230769,95.17692308,268.4076923,159.4307692,78.03846154
33,37.2,134.4615385,134.9384615,168.6076923,320.1692308,186.7538462,68.58461538,258.1,207.9076923,224.3692308,255.0846154,127.0307692
34,57.80769231,119.9692308,116.4076923,171.8846154,252.9384615,154.8,77.15384615,207.6461538,212.2846154,294.4538462,191.1,99.76923077
35,85.13846154,94.65384615,118.8307692,198.1846154,222.4846154,75.93076923,207.3461538,146.7923077,101.9769231,195.5307692,179.5538462,28.52307692
36,46.06923077,71.69230769,101.7769231,199.0230769,225.1461538,138.0846154,200.6615385,184.0846154,279.8692308,258.0615385,247.7538462,160.7461538
37,87.46923077,77.05384615,299.6384615,117.3307692,308.4307692,255.3538462,86.69230769,185.6923077,252.5307692,196.9692308,207.3461538,124.2538462
38,145.5923077,63.52307692,127.6,263.9230769,403.1230769,162.4692308,124.3076923,152.2615385,240.2307692,241.2153846,236.1615385,33.03076923
39,67.02307692,101.3153846,161.5,273.0692308,403.1307692,125.2307692,188.5153846,42.80769231,217.2461538,278.9916667,146.9108333,99.29166667
40,44.06666667,,,,,,,,,,,
