,p,q,d,s,t,AIC,BIC,HQIC,LLF,MAE,MSE,SSE
0,0,0,0,0,8,5736.508417715984,5744.809623252877,5739.774618068564,-2866.254208857992,89.23927756890237,11907.876855371838,5584794.245169392
1,0,0,0,0,9,5736.508417715984,5744.809623252877,5739.774618068564,-2866.254208857992,89.23927756890237,11907.876855371838,5584794.245169392
2,0,0,0,0,10,5736.508417715984,5744.809623252877,5739.774618068564,-2866.254208857992,89.23927756890237,11907.876855371838,5584794.245169392
3,0,0,0,0,11,5736.508417715984,5744.809623252877,5739.774618068564,-2866.254208857992,89.23927756890237,11907.876855371838,5584794.245169392
4,0,0,0,0,12,5736.508417715984,5744.809623252877,5739.774618068564,-2866.254208857992,89.23927756890237,11907.876855371838,5584794.245169392
5,0,0,0,1,8,5720.677456639325,5733.129264944664,5725.576757168195,-2857.3387283196626,86.91170567903121,11464.397383465335,5376802.372845242
6,0,0,0,1,9,5735.537790592654,5747.989598897993,5740.437091121525,-2864.768895296327,88.67691762823785,11832.649438487018,5549512.586650412
7,0,0,0,1,10,5735.410782253071,5747.86259055841,5740.310082781942,-2864.7053911265357,89.1408557133679,11829.360108922829,5547969.891084807
8,0,0,0,1,11,5683.651518876867,5696.103327182206,5688.550819405738,-2838.8257594384336,83.32580028357266,10591.653542621658,4967485.511489557
9,0,0,0,1,12,5628.088339109832,5640.540147415171,5632.987639638703,-2811.044169554916,76.99202505923792,9413.745469545147,4415046.625216674
10,0,0,0,2,8,5699.532948441018,5716.135359514803,5706.065349146179,-2845.766474220509,84.53046295050265,10909.733384529458,5116664.957344316
11,0,0,0,2,9,5725.364635652818,5741.967046726603,5731.897036357979,-2858.682317826409,87.29653428518378,11527.116652068382,5406217.709820071
12,0,0,0,2,10,5719.391144931542,5735.993556005327,5725.923545636703,-2855.695572465771,86.85174985097412,11378.759059356567,5336637.99883823
13,0,0,0,2,11,5685.64983140455,5702.252242478336,5692.182232109712,-2838.824915702275,83.32038256117171,10591.61522867965,4967467.542250755
