,p,q,d,s,t,AIC,BIC,HQIC,LLF,MAE,MSE,SSE
0,0,0,0,0,8,1041.0882615662213,1049.380920081559,1044.35168170602,-518.5441307831106,0.5761390994176283,0.5394898413033211,251.94175588865096
1,0,0,0,0,9,1041.0882615662213,1049.380920081559,1044.35168170602,-518.5441307831106,0.5761390994176283,0.5394898413033211,251.94175588865096
2,0,0,0,0,10,1041.0882615662213,1049.380920081559,1044.35168170602,-518.5441307831106,0.5761390994176283,0.5394898413033211,251.94175588865096
3,0,0,0,0,11,1041.0882615662213,1049.380920081559,1044.35168170602,-518.5441307831106,0.5761390994176283,0.5394898413033211,251.94175588865096
4,0,0,0,0,12,1041.0882615662213,1049.380920081559,1044.35168170602,-518.5441307831106,0.5761390994176283,0.5394898413033211,251.94175588865096
5,0,0,0,1,8,1386.8172656449667,1399.2562534179733,1391.712395854665,-690.4086328224834,0.851882570192748,1.1078795041708929,517.379728447807
6,0,0,0,1,9,1415.765102759192,1428.2040905321985,1420.66023296889,-704.882551379596,0.8251342485201278,1.0465022878794414,488.71656843969913
7,0,0,0,1,10,1005.2405102422795,1017.6794980152862,1010.1356404519776,-499.62025512113973,0.5600059290536866,0.4993924369241415,233.21626804357408
8,0,0,0,1,11,855.8898866096881,868.3288743826948,860.7850168193862,-424.94494330484406,0.4739100538625052,0.3695014485824139,172.5571764879873
9,0,0,0,1,12,740.6647063111463,753.1036940841531,745.5598365208444,-367.3323531555732,0.4142223467268311,0.29414565094868195,137.36601899303446
10,0,0,0,2,8,1039.578579325621,1056.1638963562966,1046.1054196052185,-515.7892896628105,0.5678646652557073,0.5333549626722829,249.07676756795613
11,0,0,0,2,9,1044.7116404251224,1061.296957455798,1051.23848070472,-518.3558202125612,0.5757489878466399,0.5390708319051816,251.74607849971977
12,0,0,0,2,10,989.2921511164625,1005.8774681471381,995.81899139606,-490.64607555823125,0.5455963882401064,0.4814002269833748,224.81390600123603
13,0,0,0,2,11,852.5507631558667,869.1360801865422,859.0776034354642,-422.27538157793333,0.4714162186421176,0.365641533421864,170.7545961080105
14,0,0,0,2,12,657.8623923833867,674.4477094140623,664.3892326629842,-324.93119619169335,0.38140869133635197,0.24990596021885092,116.70608342220338
15,0,0,0,3,8,759.3513283579052,780.0829746462497,767.5098787074021,-374.6756641789526,0.42633774425851767,0.3025195847832831,141.2766460937932
16,0,0,0,3,9,1046.471740860272,1067.2033871486165,1054.6302912097688,-518.235870430136,0.5751632418066909,0.5387990342113378,251.61914897669476
17,0,0,0,3,10,984.9513672493763,1005.6830135377207,993.1099175988732,-487.47568362468814,0.5431359061221235,0.47508528339278333,221.8648273444298
18,0,0,0,3,11,860.4299682743595,881.1616145627039,868.5885186238563,-425.2149841371797,0.4746735094043977,0.3645450940876678,170.24255893894085
19,0,0,0,3,12,633.7423008535395,654.473947141884,641.9008512030364,-311.87115042676976,0.3711060085041008,0.2350313781070612,109.75965357599759
20,0,0,0,4,8,818.4215145329642,843.2994900789777,828.2117749523604,-403.2107572664821,0.44658111111529425,0.3410866230109281,159.28745294610343
21,0,0,0,4,9,869.9899943728001,894.8679699188135,879.7802547921963,-428.99499718640004,0.4754824680565548,0.38247335257110326,178.61505565070522
22,0,0,0,4,10,976.1958674513828,1001.0738429973962,985.986127870779,-482.0979337256914,0.5367142425989347,0.46475237962900134,217.03936128674363
23,0,0,0,4,11,893.6769603895068,918.5549359355202,903.467220808903,-440.8384801947534,0.49853298367121013,0.39807817197194195,185.90250631089688
24,0,0,0,4,12,806.7299023742319,831.6078779202453,816.5201627936281,-397.36495118711593,0.44381467398702806,0.32951731586330857,153.8845865081651
25,0,0,1,0,8,828.5568620190061,840.9958497920128,833.4519922287042,-411.27843100950304,0.45022767654788004,0.34071560923956695,159.11418951487778
26,0,0,1,0,9,828.5568620190061,840.9958497920128,833.4519922287042,-411.27843100950304,0.45022767654788004,0.34071560923956695,159.11418951487778
27,0,0,1,0,10,828.5568620190061,840.9958497920128,833.4519922287042,-411.27843100950304,0.45022767654788004,0.34071560923956695,159.11418951487778
28,0,0,1,0,11,828.5568620190061,840.9958497920128,833.4519922287042,-411.27843100950304,0.45022767654788004,0.34071560923956695,159.11418951487778
29,0,0,1,0,12,828.5568620190061,840.9958497920128,833.4519922287042,-411.27843100950304,0.45022767654788004,0.34071560923956695,159.11418951487778
30,0,0,1,1,8,1322.509303317183,1339.0946203478586,1329.0361435967804,-657.2546516585915,0.7802698705962363,0.9667686213692354,451.4809461794329
31,0,0,1,1,9,1227.8398511222165,1244.4251681528922,1234.366691401814,-609.9199255611082,0.6721019239600475,0.7062954057568458,329.839954488447
32,0,0,1,1,10,816.4391264502028,833.0244434808784,822.9659667298004,-404.2195632251014,0.44678597138833154,0.33118662614371674,154.66415440911572
33,0,0,1,1,11,733.4494448995735,750.034761930249,739.976285179171,-362.7247224497867,0.40947604733548537,0.28082175840967794,131.1437611773196
34,0,0,1,1,12,681.0533285787827,697.6386456094583,687.5801688583803,-336.52666428939136,0.38331849018496983,0.25415294693689816,118.68942621953144
35,0,0,1,2,8,825.7215542540175,846.453200542362,833.8801046035144,-407.86077712700876,0.4449723701256498,0.3359910292090938,156.9078106406468
36,0,0,1,2,9,831.4066675669417,852.1383138552861,839.5652179164385,-410.70333378347084,0.44870433754683153,0.33991423836185586,158.7399493149867
37,0,0,1,2,10,807.9495727852859,828.6812190736304,816.1081231347828,-398.97478639264295,0.4405462778943087,0.32419264555630933,151.39796547479645
38,0,0,1,2,11,733.1673199480365,753.8989662363809,741.3258702975334,-361.58365997401825,0.40794606592224364,0.2795770822381988,130.56249740523884
39,0,0,1,2,12,609.6040712529984,630.3357175413429,617.7626216024953,-299.8020356264992,0.3576614217817665,0.2207252008822247,103.07866881199894
40,0,0,1,3,8,693.4654361386806,718.343411684694,703.2556965580768,-340.7327180693403,0.39029791220564325,0.2581526021743035,120.55726521539975
41,0,0,1,3,9,833.4137716212999,858.2917471673134,843.2040320406961,-410.70688581064996,0.44869594507901334,0.33992233125070104,158.7437286940774
42,0,0,1,3,10,806.0079525332224,830.8859280792358,815.7982129526185,-397.0039762666112,0.440325012953393,0.3215881037488617,150.1816444507184
43,0,0,1,3,11,749.2411370755947,774.1191126216081,759.0313974949909,-368.62056853779734,0.4177754008614068,0.28679855141646327,133.93492351148834
44,0,0,1,3,12,570.3583425783493,595.2363181243627,580.1486029977455,-279.17917128917463,0.3405534403333204,0.20196518283759696,94.31774038515778
45,0,0,1,4,8,702.3737299345214,731.3980347382037,713.795700423817,-344.1868649672607,0.39028181081868424,0.26113720152548,121.95107311239914
46,0,0,1,4,9,703.6689448049694,732.6932496086517,715.0909152942651,-344.8344724024847,0.3937018118679963,0.26393585691703686,123.2580451802562
47,0,0,1,4,10,802.1433479436356,831.1676527473179,813.5653184329312,-394.0716739718178,0.4338308247471633,0.3177137624857701,148.37232708085463
48,0,0,1,4,11,753.2775200717958,782.3018248754781,764.6994905610915,-369.6387600358979,0.41700015759979037,0.2888743099492066,134.90430274627948
49,0,0,1,4,12,726.2676050837877,755.29190988747,737.6895755730833,-356.13380254189383,0.4084304167794026,0.27602482957374963,128.90359541094108
50,0,0,2,0,8,764.0096598901753,780.5949769208509,770.5365001697728,-378.00482994508764,0.4114907948614262,0.29538319297035165,137.94395111715423
51,0,0,2,0,9,764.0096598901753,780.5949769208509,770.5365001697728,-378.00482994508764,0.4114907948614262,0.29538319297035165,137.94395111715423
52,0,0,2,0,10,764.0096598901753,780.5949769208509,770.5365001697728,-378.00482994508764,0.4114907948614262,0.29538319297035165,137.94395111715423
