,p,q,d,s,t,AIC,BIC,HQIC,LLF,MAE,MSE,SSE
0,0,0,0,0,8,4922.641628136851,4930.942833673744,4925.907828489431,-2459.3208140684255,36.49907847300204,2099.8721388337026,984840.0331130065
1,0,0,0,0,9,4922.641628136851,4930.942833673744,4925.907828489431,-2459.3208140684255,36.49907847300204,2099.8721388337026,984840.0331130065
2,0,0,0,0,10,4922.641628136851,4930.942833673744,4925.907828489431,-2459.3208140684255,36.49907847300204,2099.8721388337026,984840.0331130065
3,0,0,0,0,11,4922.641628136851,4930.942833673744,4925.907828489431,-2459.3208140684255,36.49907847300204,2099.8721388337026,984840.0331130065
4,0,0,0,0,12,4922.641628136851,4930.942833673744,4925.907828489431,-2459.3208140684255,36.49907847300204,2099.8721388337026,984840.0331130065
5,0,0,0,1,8,4923.350713847037,4935.802522152376,4928.250014375908,-2458.6753569235184,36.447872536633575,2094.3104393074964,982231.5960352158
6,0,0,0,1,9,4918.119119100412,4930.570927405751,4923.018419629283,-2456.059559550206,36.204154527093095,2072.0826135175694,971806.7457397401
7,0,0,0,1,10,4923.4537694736455,4935.9055777789845,4928.353070002517,-2458.7268847368227,36.497839028223964,2094.770754133135,982447.4836884404
8,0,0,0,1,11,4915.898817332383,4928.350625637722,4920.798117861254,-2454.9494086661916,36.03982506970061,2062.596981878188,967357.9845008703
9,0,0,0,1,12,4887.971156092838,4900.422964398177,4892.870456621709,-2440.985578046419,34.85780947787833,1948.084614670463,913651.6842804472
10,0,0,0,2,8,4921.664206693749,4938.266617767535,4928.196607398911,-2456.8321033468746,36.26559431889873,2078.6333140412253,974879.0242853346
11,0,0,0,2,9,4919.673151376022,4936.275562449808,4926.205552081184,-2455.836575688011,36.159139832069975,2070.20210103674,970924.785386231
12,0,0,0,2,10,4915.202717392493,4931.805128466278,4921.735118097654,-2453.6013586962463,36.303381902844436,2051.73885436924,962265.5226991735
13,0,0,0,2,11,4916.199344829977,4932.801755903763,4922.7317455351385,-2454.0996724149886,35.99178860642146,2055.412627195026,963988.5221544672
14,0,0,0,2,12,4880.711951820357,4897.3143628941425,4887.2443525255185,-2436.3559759101786,34.562857749307355,1912.2021208376707,896822.7946728675
15,0,0,0,3,8,4905.328552018649,4926.081565860881,4913.4940529001005,-2447.6642760093246,35.62041541145203,2003.0633133281733,939436.6939509133
16,0,0,0,3,9,4909.687515301426,4930.440529143658,4917.853016182878,-2449.843757650713,35.520266696192074,2020.859456325976,947783.0850168827
17,0,0,0,3,10,4911.102807096278,4931.85582093851,4919.26830797773,-2450.551403548139,36.28392259646885,2027.1802800664939,950747.5513511857
