,p,q,d,s,t,AIC,BIC,HQIC,LLF,MAE,MSE,SSE
0,0,0,0,0,8,979.8630227434489,988.1854373868391,983.1361137519402,-487.93151137172447,0.5542541259022928,0.4588213694386583,217.48132911392403
1,0,0,0,0,9,979.8630227434489,988.1854373868391,983.1361137519402,-487.93151137172447,0.5542541259022928,0.4588213694386583,217.48132911392403
2,0,0,0,0,10,979.8630227434489,988.1854373868391,983.1361137519402,-487.93151137172447,0.5542541259022928,0.4588213694386583,217.48132911392403
3,0,0,0,0,11,979.8630227434489,988.1854373868391,983.1361137519402,-487.93151137172447,0.5542541259022928,0.4588213694386583,217.48132911392403
4,0,0,0,0,12,979.8630227434489,988.1854373868391,983.1361137519402,-487.93151137172447,0.5542541259022928,0.4588213694386583,217.48132911392403
5,0,0,0,1,8,928.8739661814312,941.3575881465165,933.7836026941682,-461.4369830907156,0.5163568340078439,0.41001481582092736,194.34702269911958
6,0,0,0,1,9,934.3282470217614,946.8118689868467,939.2378835344983,-464.1641235108807,0.5155532466060835,0.41469345469085767,196.56469752346652
7,0,0,0,1,10,920.8355076524235,933.3191296175088,925.7451441651605,-457.41775382621177,0.5107182265000297,0.4029127506934184,190.98064382868034
8,0,0,0,1,11,901.2459910664894,913.7296130315747,906.1556275792263,-447.6229955332447,0.5001143436049482,0.38656315331914876,183.23093467327652
9,0,0,0,1,12,897.6450546665421,910.1286766316274,902.5546911792791,-445.82252733327107,0.4934796424260564,0.3836276817042774,181.83952112782748
10,0,0,0,2,8,930.3107947126397,946.95562399942,936.8569767296223,-461.15539735631984,0.5150410176117889,0.4095188579515307,194.11193866902556
11,0,0,0,2,9,936.2830250668537,952.9278543536341,942.8292070838363,-464.14151253342686,0.5153577471881915,0.4146541862965207,196.5460843045508
12,0,0,0,2,10,921.7998811800701,938.4447104668504,928.3460631970527,-456.89994059003504,0.5103601884743284,0.40202436277702686,190.55954795631072
13,0,0,0,2,11,902.8130343610219,919.4578636478022,909.3592163780045,-447.40651718051095,0.49985188449665996,0.38620084472884514,183.0592004014726
14,0,0,0,2,12,896.8752491719347,913.520078458715,903.4214311889173,-444.43762458596734,0.49292722178937476,0.3813583772399924,180.7638708117564
15,0,0,0,3,8,922.331358641954,943.1373952504294,930.5140861631822,-456.165679320977,0.5113135574172603,0.4009608071888664,190.05542260752267
16,0,0,0,3,9,937.512811549363,958.3188481578385,945.6955390705913,-463.7564057746815,0.5164240939699104,0.41386568813580615,196.1723361763721
17,0,0,0,3,10,922.5710756084771,943.3771122169526,930.7538031297054,-456.2855378042386,0.5099267663907483,0.4009518816027925,190.05119187972363
18,0,0,0,3,11,898.0171784537874,918.8232150622629,906.1999059750157,-444.0085892268937,0.4973645904678404,0.38066086839290036,180.43325161823478
19,0,0,0,3,12,855.608989175023,876.4150257834984,863.7917166962512,-422.8044945875115,0.4807336981206929,0.3477667220594404,164.84142625617477
20,0,0,0,4,8,929.5790144987577,954.5462584289281,939.3982875242316,-458.78950724937886,0.5130095286742099,0.4053784605881239,192.1493903187707
21,0,0,0,4,9,929.5213837824301,954.4886277126005,939.340656807904,-458.76069189121506,0.518983991868404,0.4037119496672193,191.35946414226194
22,0,0,0,4,10,949.7259435791765,974.6931875093469,959.5452166046504,-468.86297178958824,0.5234169842897137,0.41979759562749813,198.98406032743412
23,0,0,0,4,11,933.8537823778787,958.8210263080491,943.6730554033526,-460.92689118893935,0.5110729663807985,0.4088379445822484,193.78918573198575
24,0,0,0,4,12,918.3755528743415,943.3427968045119,928.1948258998153,-453.1877764371707,0.5096716530199196,0.3954333911969375,187.43542742734837
25,0,0,1,0,8,728.4504039971864,740.9340259622717,733.3600405099234,-361.2252019985932,0.41780362973848945,0.2688670768295055,127.4429944171856
26,0,0,1,0,9,728.4504039971864,740.9340259622717,733.3600405099234,-361.2252019985932,0.41780362973848945,0.2688670768295055,127.4429944171856
27,0,0,1,0,10,728.4504039971864,740.9340259622717,733.3600405099234,-361.2252019985932,0.41780362973848945,0.2688670768295055,127.4429944171856
28,0,0,1,0,11,728.4504039971864,740.9340259622717,733.3600405099234,-361.2252019985932,0.41780362973848945,0.2688670768295055,127.4429944171856
29,0,0,1,0,12,728.4504039971864,740.9340259622717,733.3600405099234,-361.2252019985932,0.41780362973848945,0.2688670768295055,127.4429944171856
30,0,0,1,1,8,703.4559275948886,720.100756881669,710.0021096118712,-347.7279637974443,0.4041790735640411,0.25388895110499804,120.34336282376907
31,0,0,1,1,9,714.7491457851866,731.3939750719669,721.2953278021691,-353.3745728925933,0.4063132854365962,0.26002985453038496,123.25415104740247
32,0,0,1,1,10,702.5412975016895,719.1861267884699,709.0874795186721,-347.27064875084477,0.40788344448363323,0.2533462212914726,120.08610889215802
33,0,0,1,1,11,692.7556728913755,709.4005021781559,699.3018549083581,-342.37783644568776,0.3985847140937109,0.24811766547475012,117.60777343503156
34,0,0,1,1,12,693.0517131244831,709.6965424112634,699.5978951414656,-342.52585656224153,0.4023208880377923,0.24827988464565862,117.68466532204218
35,0,0,1,2,8,705.3413205699394,726.1473571784148,713.5240480911676,-347.6706602849697,0.4037404494879081,0.25382685982233893,120.31393155578866
36,0,0,1,2,9,716.1854543056025,736.991490914078,724.3681818268308,-353.0927271528013,0.4058052523740665,0.25971630415150304,123.10552816781245
37,0,0,1,2,10,704.5431447025485,725.3491813110239,712.7258722237767,-347.27157235127424,0.40789425271742763,0.2533487705879784,120.08731725870175
38,0,0,1,2,11,694.7580070752917,715.5640436837672,702.94073459652,-342.3790035376459,0.3985173916126066,0.24811693365533985,117.60742655263108
39,0,0,1,2,12,691.0036158059836,711.809652414459,699.1863433272118,-340.5018079029918,0.40106847269168,0.24613770836686724,116.66927376589507
40,0,0,1,3,8,696.966795258521,721.9340391886914,706.7860682839948,-342.4833976292605,0.4015337347124287,0.24827978830354616,117.68461965588088
41,0,0,1,3,9,717.309041235522,742.2762851656925,727.1283142609959,-352.654520617761,0.4044462251407298,0.25923087504676073,122.8754347721646
42,0,0,1,3,10,704.7542291296345,729.7214730598049,714.5735021551084,-346.37711456481725,0.4072397220889826,0.2523905444024223,119.63311804674817
43,0,0,1,3,11,693.0910533014709,718.0582972316413,702.9103263269448,-340.54552665073544,0.3982505311170463,0.24616478387277635,116.68210755569599
44,0,0,1,3,12,672.6107983122994,697.5780422424698,682.4300713377733,-330.3053991561497,0.3947700974092873,0.23562836499956874,111.68784500979558
45,0,0,1,4,8,698.9392043110964,728.0676555629619,710.395022840816,-342.4696021555482,0.40138376214358223,0.24826460744865372,117.67742393066186
46,0,0,1,4,9,706.1137646199496,735.2422158718151,717.5695831496691,-346.0568823099748,0.40405126795166535,0.2509576956294573,118.95394772836275
47,0,0,1,4,10,711.1120605370608,740.2405117889263,722.5678790667803,-348.5560302685304,0.4083229444436815,0.2543747844688838,120.57364783825092
48,0,0,1,4,11,695.4822243233558,724.6106755752213,706.9380428530753,-340.7411121616779,0.39784101114949433,0.24639998339015298,116.79359212693251
49,0,0,1,4,12,662.9011114300636,692.0295626819291,674.3569299597831,-324.4505557150318,0.3885039448625416,0.2301692119175377,109.10020644891287
50,0,0,2,0,8,652.4164226822282,669.0612519690086,658.9626046992108,-322.2082113411141,0.38582501218950954,0.22815398774622203,108.14499019170924
51,0,0,2,0,9,652.4164226822282,669.0612519690086,658.9626046992108,-322.2082113411141,0.38582501218950954,0.22815398774622203,108.14499019170924
52,0,0,2,0,10,652.4164226822282,669.0612519690086,658.9626046992108,-322.2082113411141,0.38582501218950954,0.22815398774622203,108.14499019170924
53,0,0,2,0,11,652.4164226822282,669.0612519690086,658.9626046992108,-322.2082113411141,0.38582501218950954,0.22815398774622203,108.14499019170924
54,0,0,2,0,12,652.4164226822282,669.0612519690086,658.9626046992108,-322.2082113411141,0.38582501218950954,0.22815398774622203,108.14499019170924
55,0,0,2,1,8,640.3627434123496,661.168780020825,648.5454709335778,-315.1813717061748,0.37922914572540434,0.22144762227744552,104.96617295950918
56,0,0,2,1,9,647.2887542029271,668.0947908114025,655.4714817241553,-318.64437710146353,0.379979684373759,0.22471817734511623,106.51641606158509
57,0,0,2,1,10,640.2887909632801,661.0948275717556,648.4715184845084,-315.14439548164006,0.3801253172194684,0.22139104379698035,104.93935475976869
58,0,0,2,1,11,632.4930187100745,653.2990553185499,640.6757462313027,-311.24650935503723,0.3749806231797569,0.21773585789829888,103.20679664379367
59,0,0,2,1,12,629.6821663059592,650.4882029144346,637.8648938271874,-309.8410831529796,0.37562581520559213,0.2164341751898754,102.58979904000094
60,0,0,2,2,8,642.1512045849075,667.118448515078,651.9704776103814,-315.07560229245377,0.3786195924024912,0.22134745464524913,104.91869350184808
61,0,0,2,2,9,648.611961977417,673.5792059075874,658.4312350028908,-318.3059809887085,0.37953000128129216,0.22439383807810848,106.36267924902342
62,0,0,2,2,10,641.9568780319709,666.9241219621413,651.7761510574447,-314.97843901598543,0.38018363116553927,0.22123508384159055,104.86542974091392
63,0,0,2,2,11,634.4700306208584,659.4372745510288,644.2893036463323,-311.2350153104292,0.37493105884043226,0.21772512788384027,103.20171061694029
64,0,0,2,2,12,628.1821115982162,653.1493555283866,638.0013846236901,-308.0910557991081,0.37397700930653455,0.21482440430313346,101.82676763968526
