,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
1,99.66666667,93.2,165.9,202.3333333,250.8333333,259.9,242.7333333,259,125.3666667,132.7333333,157.9666667,226.1
2,198.3,180.9333333,192.2666667,187.4333333,305.3666667,118.4666667,264.1666667,160.7666667,172.5,138.2333333,220.6,174.4
3,115.6666667,124.6,206.7666667,145.8,152.8666667,173.9333333,115.4333333,114.7666667,88.03333333,193.3333333,127.7,156.0333333
4,171.3333333,146.5666667,174.8666667,239.5333333,296.3333333,184.2666667,203.9,226.6666667,214.3333333,217.2333333,198.6,168.2
5,178.3,146.2,148.3333333,140.2,190.0333333,166.6666667,214.2,159.8333333,155.2333333,71.3,104.8,135.6666667
6,100.4333333,98.16666667,127.4333333,127.8333333,179.9,212,248.9333333,139.7666667,139.2333333,248.3666667,155.2666667,135.8666667
7,152.2333333,126.1333333,110.9666667,248.5666667,243.5333333,157.3333333,196.8,186.7333333,81.96666667,240.8666667,103.7666667,119.6
8,116.8666667,133.8666667,78.23333333,255.7333333,197.3333333,239,276.8333333,181.3,163.2333333,147.0666667,279.6666667,148.5333333
9,202.6666667,162.9333333,110.3666667,129.8333333,248.9666667,247.8,262.7666667,168.4666667,129.2,210.4333333,93.43333333,95.06666667
10,143.7666667,169.5333333,189.4,164.6333333,215.8333333,237.2,247.7,158.6,109.3333333,216.6,110.3333333,142.2333333
11,139.5333333,142.6,175.9666667,145.9,227.8333333,149.6666667,182.8333333,248.3,152.2333333,94.13333333,192.3,109.4333333
12,63.03333333,88.36666667,104.2,136.2666667,152.3333333,114.7,264,194.2333333,140.5333333,137.5666667,93.93333333,154.6666667
13,171.9,149.0333333,230.4666667,170.5333333,205.2,124.9333333,174.7333333,195.5,193.3,189.5,245.4333333,162.4666667
14,217.4333333,116.1666667,185.0666667,242.1666667,208.8,167.0666667,188.9,214.0333333,136.7,140.2333333,188.6666667,179.7333333
15,109.5,66.46666667,110.6333333,177.8666667,176.8,170.3333333,198.3666667,90.6,86.93333333,112.2666667,201.3666667,134.4666667
16,169.3,208,173.9,252.2333333,268.3,227.9,229.0666667,144.7333333,143.2,193.8333333,144.6,137.2
17,245.1333333,181.1333333,161.5333333,187.5666667,253.2666667,167.4333333,232.0333333,142.6333333,98.66666667,126.3,137.1333333,98.33333333
18,64.43333333,92.63333333,137.5666667,205.4666667,278.0333333,277.6,218.3666667,187.4666667,93.43333333,140.6666667,182.5666667,128.0666667
19,237.6666667,228.7333333,159.5666667,250.7,164.1,211.4,199.0333333,125.9666667,215.6666667,135,203.7666667,288.2666667
20,193.3666667,186.4333333,160.0333333,221.1666667,367.3,226.9666667,168.3333333,204.3666667,150.2333333,130.9,133.3666667,161.4
21,103.2333333,149.2666667,99.46666667,182.9,159.3333333,269.9333333,142.1333333,187.6333333,170.9333333,60.9,190.5666667,187.8
22,121.1,108,147.8,132.0666667,161.5333333,271.5333333,197.2,191.9333333,98.53333333,163.5,186.9666667,126.6666667
23,54.6,68.46666667,134.9,164.6333333,213.7333333,186.3333333,220.3333333,103.2666667,150.8666667,216.3666667,172.3666667,184.2333333
24,94.7,64.53333333,195.6666667,205,209.3666667,272,177.0333333,192.4666667,143.2333333,226.1333333,133.9333333,128.7333333
25,173.1333333,172.1,148.4,222.4,180.9666667,210.1333333,172.0666667,119.7333333,128.5666667,190.6,132.6666667,262.5
26,189.8333333,142.5666667,214.4333333,279.4,173.3,235.4,166.1,130.9333333,126.8333333,188.7333333,210.4333333,205.4333333
27,160.6666667,50.56666667,208.8666667,189.0333333,173.0333333,261.1666667,147.6333333,217.3333333,123.1333333,209.8,209.1333333,265.1666667
28,222.5,178.7,166.9333333,191.7666667,187.0666667,231.7,180.6,135.2,127.3333333,194.6666667,139.8666667,197.6333333
29,264.2666667,196.5666667,224.1666667,158.5,109.6333333,214.7333333,214.8666667,185.3666667,123.2666667,130.8,113.1,139.2333333
30,54.6,143.7,114.0666667,278.2333333,179.6333333,182.7333333,174.2666667,110.3333333,119.2333333,156.3333333,287.0333333,187.7666667
31,132.3333333,184.9,194.5666667,220.2333333,274.2666667,193.5333333,325.8333333,157.3666667,155.1666667,159.3,147.9666667,262.6333333
32,256.5,163.3,148.6,237.35,82.6,216.85,123.7,49.8,24.85,118.2,207.65,174.1333333
33,115.7333333,234.4,158.6666667,128.9,247.9666667,135.9666667,304.0666667,207.6333333,128.5,158.9333333,134.55,177.6
34,198.4,90.5,221.7333333,185.6666667,246.2666667,225.9666667,235.1,164.5,117.1333333,199.2666667,193.4,202.6666667
35,170.2666667,109.6,171.4333333,163.8666667,152.8666667,267.4666667,220.6,148.4333333,66.6,136.1333333,158.6,92.93333333
36,111.8666667,107.9666667,156.3333333,199.2,197.7333333,267.3666667,293.7666667,121.0666667,135.1666667,130.2666667,179.2666667,206.8666667
37,269.1333333,105.4666667,253.5666667,197.2,262.1666667,164.4,250.6,168.2333333,113.1333333,142.6666667,146.0333333,201.7
38,153.1,81.1,162.7,177.9666667,233.7333333,248.6333333,175.6,135.6333333,110.3333333,111.1333333,189.8666667,82
39,137.9666667,99.96666667,90,181.9,183.3666667,223.6,217.6333333,169.5333333,81.93333333,202.2333333,227.6,256.2333333
40,122.5666667,,,,,,,,,,,
